# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX3316548_cds.txt" "SRX3316548.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX3316548.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	558
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	549
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	987
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	5050
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	3892
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	1857
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	9621
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	12536
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	9125
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	3786
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	5986
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	262
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	492
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	661
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	59513
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	42413
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	10872
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	1346
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	2965
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	6657
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	32119
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	26967
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	954
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	775
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	136
ZMO1_ZMO0027	CP023715.1	29293	30897	+	1605	12804
ZMO1_ZMO0028	CP023715.1	31083	32006	+	924	1825
ZMO1_ZMO0029	CP023715.1	32036	33934	-	1899	5546
ZMO1_ZMO0030	CP023715.1	34224	34631	+	408	3910
ZMO1_ZMO0031	CP023715.1	34635	37055	-	2421	824
ZMO1_ZMO0033	CP023715.1	37403	37837	-	435	587
ZMO1_ZMO0035	CP023715.1	38017	38619	+	603	3573
ZMO1_ZMO0036	CP023715.1	38623	38961	-	339	2380
ZMO1_ZMO0037	CP023715.1	38961	39422	-	462	9241
ZMO1_ZMO0038	CP023715.1	39623	40225	-	603	134717
ZMO1_ZMO0039	CP023715.1	40338	41042	-	705	3351
ZMO1_ZMO0040	CP023715.1	41050	41643	-	594	167
ZMO1_ZMO0041	CP023715.1	41656	42537	-	882	911
ZMO1_ZMO0043	CP023715.1	42534	43130	-	597	1865
ZMO1_ZMO0044	CP023715.1	43594	45351	+	1758	3034
ZMO1_ZMO0047	CP023715.1	45398	46003	-	606	38
ZMO1_ZMO0050	CP023715.1	46171	47082	+	912	553
ZMO1_ZMO0052	CP023715.1	47274	48425	-	1152	291
ZMO1_ZMO0053	CP023715.1	48422	49228	-	807	229
ZMO1_ZMO0054	CP023715.1	49348	49857	+	510	931
ZMO1_ZMO0055	CP023715.1	49994	50779	-	786	552
ZMO1_ZMO0056	CP023715.1	50969	52792	-	1824	36425
ZMO1_ZMO0057	CP023715.1	52878	53438	-	561	12322
ZMO1_ZMO0059	CP023715.1	53615	54763	+	1149	2964
ZMO1_ZMO0060	CP023715.1	54811	55080	-	270	1928
ZMO1_ZMO0061	CP023715.1	55123	56424	-	1302	2285
ZMO1_ZMO0062	CP023715.1	56561	57529	-	969	7210
ZMO1_ZMO0064	CP023715.1	57796	59457	-	1662	2443
ZMO1_ZMO0066	CP023715.1	59627	59896	+	270	254
