# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX3316626_cds.txt" "SRX3316626.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX3316626.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	831
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	1637
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	1089
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	4218
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	3626
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	4109
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	9515
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	15073
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	13840
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	1397
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	4372
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	1166
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	1789
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	2945
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	32223
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	23969
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	12140
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	5084
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	10046
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	2547
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	11537
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	13936
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	775
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	1256
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	733
ZMO1_ZMO0027	CP023715.1	29293	30897	+	1605	21522
ZMO1_ZMO0028	CP023715.1	31083	32006	+	924	1886
ZMO1_ZMO0029	CP023715.1	32036	33934	-	1899	6534
ZMO1_ZMO0030	CP023715.1	34224	34631	+	408	3135
ZMO1_ZMO0031	CP023715.1	34635	37055	-	2421	1833
ZMO1_ZMO0033	CP023715.1	37403	37837	-	435	1084
ZMO1_ZMO0035	CP023715.1	38017	38619	+	603	4221
ZMO1_ZMO0036	CP023715.1	38623	38961	-	339	2102
ZMO1_ZMO0037	CP023715.1	38961	39422	-	462	3840
ZMO1_ZMO0038	CP023715.1	39623	40225	-	603	23446
ZMO1_ZMO0039	CP023715.1	40338	41042	-	705	4684
ZMO1_ZMO0040	CP023715.1	41050	41643	-	594	519
ZMO1_ZMO0041	CP023715.1	41656	42537	-	882	2465
ZMO1_ZMO0043	CP023715.1	42534	43130	-	597	1251
ZMO1_ZMO0044	CP023715.1	43594	45351	+	1758	2719
ZMO1_ZMO0047	CP023715.1	45398	46003	-	606	60
ZMO1_ZMO0050	CP023715.1	46171	47082	+	912	531
ZMO1_ZMO0052	CP023715.1	47274	48425	-	1152	755
ZMO1_ZMO0053	CP023715.1	48422	49228	-	807	611
ZMO1_ZMO0054	CP023715.1	49348	49857	+	510	896
ZMO1_ZMO0055	CP023715.1	49994	50779	-	786	1150
ZMO1_ZMO0056	CP023715.1	50969	52792	-	1824	22642
ZMO1_ZMO0057	CP023715.1	52878	53438	-	561	5163
ZMO1_ZMO0059	CP023715.1	53615	54763	+	1149	1822
ZMO1_ZMO0060	CP023715.1	54811	55080	-	270	2093
ZMO1_ZMO0061	CP023715.1	55123	56424	-	1302	5398
ZMO1_ZMO0062	CP023715.1	56561	57529	-	969	7944
ZMO1_ZMO0064	CP023715.1	57796	59457	-	1662	3964
ZMO1_ZMO0066	CP023715.1	59627	59896	+	270	122
ZMO1_ZMO0068	CP023715.1	60237	61364	+	1128	4236
ZMO1_ZMO0069	CP023715.1	61630	62067	+	438	732
ZMO1_ZMO0070	CP023715.1	62217	62864	+	648	6526
ZMO1_ZMO0072	CP023715.1	63125	64486	-	1362	15665
ZMO1_ZMO0073	CP023715.1	64495	65379	-	885	11337
ZMO1_ZMO0074	CP023715.1	65434	65964	-	531	4686
ZMO1_ZMO0075	CP023715.1	65951	67042	-	1092	10170
ZMO1_ZMO0077	CP023715.1	67151	68488	-	1338	8624
ZMO1_ZMO0078	CP023715.1	68586	69119	-	534	7392
ZMO1_ZMO0079	CP023715.1	69266	69631	-	366	5314
ZMO1_ZMO0080	CP023715.1	69776	70327	-	552	1387
ZMO1_ZMO0081	CP023715.1	70349	71407	-	1059	1974
ZMO1_ZMO0082	CP023715.1	71404	72276	-	873	741
ZMO1_ZMO0083	CP023715.1	72273	74603	-	2331	2535
ZMO1_ZMO0084	CP023715.1	74614	74883	-	270	494
ZMO1_ZMO0085	CP023715.1	75057	76370	-	1314	2032
ZMO1_ZMO0086	CP023715.1	76803	78968	-	2166	17249
ZMO1_ZMO0087	CP023715.1	79111	79593	-	483	1300
ZMO1_ZMO0088	CP023715.1	79719	80423	-	705	207
ZMO1_ZMO0089	CP023715.1	80632	81324	-	693	124
ZMO1_ZMO0090	CP023715.1	81761	82558	-	798	12088
ZMO1_ZMO0091	CP023715.1	82625	82780	+	156	19
ZMO1_ZMO0092	CP023715.1	82881	83645	+	765	3672
ZMO1_ZMO0094	CP023715.1	83861	84868	+	1008	7392
ZMO1_ZMO0095	CP023715.1	84951	85172	-	222	3098
ZMO1_ZMO0096	CP023715.1	85618	86169	-	552	6793
ZMO1_ZMO2042	CP023715.1	86442	86648	+	207	12
ZMO1_ZMO0099	CP023715.1	86671	87939	+	1269	2754
ZMO1_ZMO0100	CP023715.1	88004	88384	-	381	237
ZMO1_ZMO0101	CP023715.1	88491	89555	+	1065	2352
ZMO1_ZMO0102	CP023715.1	89582	89773	+	192	70
ZMO1_ZMO0103	CP023715.1	89985	91547	+	1563	23630
ZMO1_ZMO0105	CP023715.1	91652	93106	+	1455	25169
ZMO1_ZMO0106	CP023715.1	93103	93681	+	579	11605
ZMO1_ZMO0107	CP023715.1	93746	94555	-	810	4208
ZMO1_ZMO0108	CP023715.1	94613	94939	-	327	1972
ZMO1_ZMO0109	CP023715.1	95277	96716	+	1440	15300
ZMO1_ZMO0110	CP023715.1	96713	97702	+	990	11952
ZMO1_ZMO0111	CP023715.1	97849	99645	-	1797	6092
ZMO1_ZMO0112	CP023715.1	99841	100191	+	351	1099
ZMO1_ZMO0113	CP023715.1	100924	102387	+	1464	62298
ZMO1_ZMO0114	CP023715.1	102404	103015	+	612	19175
ZMO1_ZMO0115	CP023715.1	102981	103817	+	837	19136
ZMO1_ZMO0116	CP023715.1	104017	104454	+	438	4756
ZMO1_ZMO0117	CP023715.1	104521	106158	+	1638	10170
ZMO1_ZMO0119	CP023715.1	106317	107483	+	1167	1158
ZMO1_ZMO0120	CP023715.1	107644	108711	+	1068	12886
ZMO1_ZMO0121	CP023715.1	108979	110328	+	1350	4976
ZMO1_ZMO0122	CP023715.1	110563	110850	+	288	17975
ZMO1_ZMO0124	CP023715.1	111117	112700	-	1584	4490
ZMO1_ZMO0125	CP023715.1	112713	113186	-	474	2500
ZMO1_ZMO0127	CP023715.1	114593	115552	-	960	5590
ZMO1_ZMO0128	CP023715.1	115570	118062	-	2493	4432
ZMO1_ZMO0130	CP023715.1	118385	119179	-	795	2409
ZMO1_ZMO0131	CP023715.1	119337	120281	-	945	2459
ZMO1_ZMO0132	CP023715.1	120789	121607	+	819	523
ZMO1_ZMO0133	CP023715.1	121838	122560	+	723	982
ZMO1_ZMO2040	CP023715.1	122793	124106	+	1314	474
ZMO1_ZMO2041	CP023715.1	124244	125068	+	825	10429
ZMO1_ZMO0134	CP023715.1	125251	125751	+	501	107
ZMO1_ZMO0135	CP023715.1	125859	126560	+	702	308
ZMO1_ZMO0136	CP023715.1	126654	127370	+	717	286
ZMO1_ZMO0137	CP023715.1	127570	128826	+	1257	2361
ZMO1_ZMO0139	CP023715.1	128986	129816	-	831	2122
ZMO1_ZMO0140	CP023715.1	129882	130361	-	480	1169
ZMO1_ZMO0142	CP023715.1	130700	131398	+	699	13911
ZMO1_ZMO0143	CP023715.1	131416	132375	+	960	12714
ZMO1_ZMO0144	CP023715.1	132440	134032	+	1593	14200
ZMO1_ZMO0145	CP023715.1	134055	135728	+	1674	2891
ZMO1_ZMO0148	CP023715.1	136393	137199	-	807	15311
ZMO1_ZMO0149	CP023715.1	137384	138079	-	696	3317
ZMO1_ZMO0150	CP023715.1	138159	138785	-	627	612
ZMO1_ZMO0152	CP023715.1	139052	140479	-	1428	548009
ZMO1_ZMO2043	CP023715.1	140799	141038	+	240	10561
ZMO1_ZMO0153	CP023715.1	141493	142242	+	750	28844
ZMO1_ZMO0154	CP023715.1	142277	142780	+	504	7353
ZMO1_ZMO0155	CP023715.1	142822	143463	+	642	1245
ZMO1_ZMO0156	CP023715.1	143523	143885	-	363	1703
ZMO1_ZMO0157	CP023715.1	144094	145023	-	930	8687
ZMO1_ZMO0158	CP023715.1	145169	146212	+	1044	5950
ZMO1_ZMO0160	CP023715.1	146392	146892	+	501	11079
ZMO1_ZMO0161	CP023715.1	146900	147610	+	711	18030
ZMO1_ZMO0162	CP023715.1	147610	148137	+	528	10171
ZMO1_ZMO0164	CP023715.1	148147	149226	+	1080	21155
ZMO1_ZMO0165	CP023715.1	149280	150656	+	1377	51138
ZMO1_ZMO0166	CP023715.1	150783	151313	+	531	137318
ZMO1_ZMO2000	CP023715.1	152523	152939	-	417	333
ZMO1_ZMO0169	CP023715.1	153232	153975	-	744	10861
ZMO1_ZMO2044	CP023715.1	154131	154574	+	444	1441
ZMO1_ZMO0172	CP023715.1	157812	159626	+	1815	43001
ZMO1_ZMO0173	CP023715.1	160144	160545	-	402	3190
ZMO1_ZMO0174	CP023715.1	160738	161130	-	393	6835
ZMO1_ZMO0175	CP023715.1	161341	161622	-	282	456
ZMO1_ZMO0176	CP023715.1	161837	163828	+	1992	70006
ZMO1_ZMO0177	CP023715.1	163878	164891	+	1014	729379
ZMO1_ZMO0178	CP023715.1	165114	166307	+	1194	303369
