# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX3316550_cds.txt" "SRX3316550.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX3316550.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	489
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	1036
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	2445
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	10311
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	8265
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	4219
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	16316
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	24178
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	17240
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	1362
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	5406
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	1024
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	2221
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	3103
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	37240
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	38719
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	14477
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	4556
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	9623
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	558
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	2379
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	2491
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	1108
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	1311
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	445
ZMO1_ZMO0027	CP023715.1	29293	30897	+	1605	29545
ZMO1_ZMO0028	CP023715.1	31083	32006	+	924	2617
ZMO1_ZMO0029	CP023715.1	32036	33934	-	1899	7232
ZMO1_ZMO0030	CP023715.1	34224	34631	+	408	3283
ZMO1_ZMO0031	CP023715.1	34635	37055	-	2421	2866
ZMO1_ZMO0033	CP023715.1	37403	37837	-	435	1496
ZMO1_ZMO0035	CP023715.1	38017	38619	+	603	7255
ZMO1_ZMO0036	CP023715.1	38623	38961	-	339	1239
ZMO1_ZMO0037	CP023715.1	38961	39422	-	462	2009
ZMO1_ZMO0038	CP023715.1	39623	40225	-	603	21060
ZMO1_ZMO0039	CP023715.1	40338	41042	-	705	4980
ZMO1_ZMO0040	CP023715.1	41050	41643	-	594	681
ZMO1_ZMO0041	CP023715.1	41656	42537	-	882	3335
ZMO1_ZMO0043	CP023715.1	42534	43130	-	597	1524
ZMO1_ZMO0044	CP023715.1	43594	45351	+	1758	2772
ZMO1_ZMO0047	CP023715.1	45398	46003	-	606	30
ZMO1_ZMO0050	CP023715.1	46171	47082	+	912	513
ZMO1_ZMO0052	CP023715.1	47274	48425	-	1152	477
ZMO1_ZMO0053	CP023715.1	48422	49228	-	807	396
ZMO1_ZMO0054	CP023715.1	49348	49857	+	510	1093
ZMO1_ZMO0055	CP023715.1	49994	50779	-	786	1368
ZMO1_ZMO0056	CP023715.1	50969	52792	-	1824	23186
ZMO1_ZMO0057	CP023715.1	52878	53438	-	561	9095
ZMO1_ZMO0059	CP023715.1	53615	54763	+	1149	2989
ZMO1_ZMO0060	CP023715.1	54811	55080	-	270	2171
ZMO1_ZMO0061	CP023715.1	55123	56424	-	1302	3937
ZMO1_ZMO0062	CP023715.1	56561	57529	-	969	8064
ZMO1_ZMO0064	CP023715.1	57796	59457	-	1662	47676
ZMO1_ZMO0066	CP023715.1	59627	59896	+	270	76
ZMO1_ZMO0068	CP023715.1	60237	61364	+	1128	7089
ZMO1_ZMO0069	CP023715.1	61630	62067	+	438	1244
ZMO1_ZMO0070	CP023715.1	62217	62864	+	648	8431
ZMO1_ZMO0072	CP023715.1	63125	64486	-	1362	9796
ZMO1_ZMO0073	CP023715.1	64495	65379	-	885	9058
ZMO1_ZMO0074	CP023715.1	65434	65964	-	531	4284
ZMO1_ZMO0075	CP023715.1	65951	67042	-	1092	9534
ZMO1_ZMO0077	CP023715.1	67151	68488	-	1338	9514
ZMO1_ZMO0078	CP023715.1	68586	69119	-	534	11281
ZMO1_ZMO0079	CP023715.1	69266	69631	-	366	8098
ZMO1_ZMO0080	CP023715.1	69776	70327	-	552	2168
ZMO1_ZMO0081	CP023715.1	70349	71407	-	1059	4124
ZMO1_ZMO0082	CP023715.1	71404	72276	-	873	1845
ZMO1_ZMO0083	CP023715.1	72273	74603	-	2331	9927
ZMO1_ZMO0084	CP023715.1	74614	74883	-	270	2886
ZMO1_ZMO0085	CP023715.1	75057	76370	-	1314	1959
ZMO1_ZMO0086	CP023715.1	76803	78968	-	2166	27106
ZMO1_ZMO0087	CP023715.1	79111	79593	-	483	1338
ZMO1_ZMO0088	CP023715.1	79719	80423	-	705	197
ZMO1_ZMO0089	CP023715.1	80632	81324	-	693	90
ZMO1_ZMO0090	CP023715.1	81761	82558	-	798	9610
ZMO1_ZMO0091	CP023715.1	82625	82780	+	156	9
ZMO1_ZMO0092	CP023715.1	82881	83645	+	765	2777
ZMO1_ZMO0094	CP023715.1	83861	84868	+	1008	5157
ZMO1_ZMO0095	CP023715.1	84951	85172	-	222	8563
ZMO1_ZMO0096	CP023715.1	85618	86169	-	552	9958
ZMO1_ZMO2042	CP023715.1	86442	86648	+	207	2
ZMO1_ZMO0099	CP023715.1	86671	87939	+	1269	1827
ZMO1_ZMO0100	CP023715.1	88004	88384	-	381	171
ZMO1_ZMO0101	CP023715.1	88491	89555	+	1065	5463
ZMO1_ZMO0102	CP023715.1	89582	89773	+	192	90
ZMO1_ZMO0103	CP023715.1	89985	91547	+	1563	15711
ZMO1_ZMO0105	CP023715.1	91652	93106	+	1455	24345
ZMO1_ZMO0106	CP023715.1	93103	93681	+	579	13337
ZMO1_ZMO0107	CP023715.1	93746	94555	-	810	2905
ZMO1_ZMO0108	CP023715.1	94613	94939	-	327	1287
ZMO1_ZMO0109	CP023715.1	95277	96716	+	1440	12779
ZMO1_ZMO0110	CP023715.1	96713	97702	+	990	10672
ZMO1_ZMO0111	CP023715.1	97849	99645	-	1797	6419
ZMO1_ZMO0112	CP023715.1	99841	100191	+	351	1040
ZMO1_ZMO0113	CP023715.1	100924	102387	+	1464	42965
ZMO1_ZMO0114	CP023715.1	102404	103015	+	612	11872
ZMO1_ZMO0115	CP023715.1	102981	103817	+	837	10458
ZMO1_ZMO0116	CP023715.1	104017	104454	+	438	3178
ZMO1_ZMO0117	CP023715.1	104521	106158	+	1638	6914
ZMO1_ZMO0119	CP023715.1	106317	107483	+	1167	1156
ZMO1_ZMO0120	CP023715.1	107644	108711	+	1068	18265
ZMO1_ZMO0121	CP023715.1	108979	110328	+	1350	3515
ZMO1_ZMO0122	CP023715.1	110563	110850	+	288	15432
ZMO1_ZMO0124	CP023715.1	111117	112700	-	1584	3198
ZMO1_ZMO0125	CP023715.1	112713	113186	-	474	3364
ZMO1_ZMO0127	CP023715.1	114593	115552	-	960	6047
ZMO1_ZMO0128	CP023715.1	115570	118062	-	2493	4108
ZMO1_ZMO0130	CP023715.1	118385	119179	-	795	4907
ZMO1_ZMO0131	CP023715.1	119337	120281	-	945	1641
ZMO1_ZMO0132	CP023715.1	120789	121607	+	819	328
ZMO1_ZMO0133	CP023715.1	121838	122560	+	723	255
ZMO1_ZMO2040	CP023715.1	122793	124106	+	1314	238
ZMO1_ZMO2041	CP023715.1	124244	125068	+	825	9389
ZMO1_ZMO0134	CP023715.1	125251	125751	+	501	80
ZMO1_ZMO0135	CP023715.1	125859	126560	+	702	295
ZMO1_ZMO0136	CP023715.1	126654	127370	+	717	255
ZMO1_ZMO0137	CP023715.1	127570	128826	+	1257	4572
ZMO1_ZMO0139	CP023715.1	128986	129816	-	831	3516
ZMO1_ZMO0140	CP023715.1	129882	130361	-	480	1745
ZMO1_ZMO0142	CP023715.1	130700	131398	+	699	21033
ZMO1_ZMO0143	CP023715.1	131416	132375	+	960	20511
ZMO1_ZMO0144	CP023715.1	132440	134032	+	1593	19325
ZMO1_ZMO0145	CP023715.1	134055	135728	+	1674	2683
ZMO1_ZMO0148	CP023715.1	136393	137199	-	807	14010
ZMO1_ZMO0149	CP023715.1	137384	138079	-	696	3558
ZMO1_ZMO0150	CP023715.1	138159	138785	-	627	824
ZMO1_ZMO0152	CP023715.1	139052	140479	-	1428	768538
ZMO1_ZMO2043	CP023715.1	140799	141038	+	240	15150
ZMO1_ZMO0153	CP023715.1	141493	142242	+	750	33899
ZMO1_ZMO0154	CP023715.1	142277	142780	+	504	7651
ZMO1_ZMO0155	CP023715.1	142822	143463	+	642	878
ZMO1_ZMO0156	CP023715.1	143523	143885	-	363	14526
ZMO1_ZMO0157	CP023715.1	144094	145023	-	930	15756
ZMO1_ZMO0158	CP023715.1	145169	146212	+	1044	7556
ZMO1_ZMO0160	CP023715.1	146392	146892	+	501	12499
ZMO1_ZMO0161	CP023715.1	146900	147610	+	711	21771
ZMO1_ZMO0162	CP023715.1	147610	148137	+	528	11923
ZMO1_ZMO0164	CP023715.1	148147	149226	+	1080	22231
ZMO1_ZMO0165	CP023715.1	149280	150656	+	1377	58173
ZMO1_ZMO0166	CP023715.1	150783	151313	+	531	138587
ZMO1_ZMO2000	CP023715.1	152523	152939	-	417	138
ZMO1_ZMO0169	CP023715.1	153232	153975	-	744	14023
ZMO1_ZMO2044	CP023715.1	154131	154574	+	444	1237
ZMO1_ZMO0172	CP023715.1	157812	159626	+	1815	118769
ZMO1_ZMO0173	CP023715.1	160144	160545	-	402	3730
ZMO1_ZMO0174	CP023715.1	160738	161130	-	393	3333
ZMO1_ZMO0175	CP023715.1	161341	161622	-	282	553
ZMO1_ZMO0176	CP023715.1	161837	163828	+	1992	75268
ZMO1_ZMO0177	CP023715.1	163878	164891	+	1014	1005178
ZMO1_ZMO0178	CP023715.1	165114	166307	+	1194	419712
ZMO1_ZMO0179	CP023715.1	167076	167990	+	915	33417
ZMO1_ZMO0180	CP023715.1	168147	169280	-	1134	22245
ZMO1_ZMO0182	CP023715.1	169658	171052	+	1395	42544
ZMO1_ZMO0183	CP023715.1	171346	173028	-	1683	27295
ZMO1_ZMO0184	CP023715.1	173737	173976	+	240	386558
ZMO1_ZMO0186	CP023715.1	174197	175747	+	1551	25787
ZMO1_ZMO0187	CP023715.1	175840	177168	+	1329	69383
ZMO1_ZMO0188	CP023715.1	177747	180113	+	2367	29699
ZMO1_ZMO0189	CP023715.1	180139	181500	-	1362	10292
ZMO1_ZMO0190	CP023715.1	181591	182508	-	918	1532
ZMO1_ZMO0191	CP023715.1	182842	183621	-	780	1846
ZMO1_ZMO0192	CP023715.1	183652	185010	-	1359	2370
ZMO1_ZMO0193	CP023715.1	185346	188084	-	2739	37705
ZMO1_ZMO0195	CP023715.1	188615	189634	+	1020	3938
ZMO1_ZMO0197	CP023715.1	189846	192425	+	2580	11335
ZMO1_ZMO0198	CP023715.1	192536	193663	+	1128	13481
ZMO1_ZMO0199	CP023715.1	193716	194369	-	654	6722
ZMO1_ZMO0200	CP023715.1	194535	195560	-	1026	6429
ZMO1_ZMO0201	CP023715.1	195587	196171	-	585	8232
ZMO1_ZMO0202	CP023715.1	197164	199056	+	1893	50948
ZMO1_ZMO0203	CP023715.1	199098	199547	-	450	414
ZMO1_ZMO0204	CP023715.1	199614	200246	+	633	8889
ZMO1_ZMO0205	CP023715.1	200250	201173	-	924	3593
ZMO1_ZMO0206	CP023715.1	201170	202363	-	1194	10184
ZMO1_ZMO0207	CP023715.1	202348	203391	-	1044	8063
ZMO1_ZMO0208	CP023715.1	203483	204091	-	609	7054
ZMO1_ZMO0209	CP023715.1	204284	204553	-	270	25891
ZMO1_ZMO0211	CP023715.1	204686	205060	-	375	23893
ZMO1_ZMO0213	CP023715.1	205298	208678	-	3381	917
ZMO1_ZMO0214	CP023715.1	208984	210438	-	1455	785
ZMO1_ZMO0215	CP023715.1	210663	211313	+	651	11123
ZMO1_ZMO0216	CP023715.1	211393	212964	-	1572	1382
ZMO1_ZMO0219	CP023715.1	213317	216148	+	2832	7991
ZMO1_ZMO0220	CP023715.1	216380	216718	+	339	9891
ZMO1_ZMO0221	CP023715.1	217047	217601	+	555	14246
ZMO1_ZMO0222	CP023715.1	217815	218114	+	300	660
ZMO1_ZMO0223	CP023715.1	218194	218955	+	762	5741
ZMO1_ZMO0224	CP023715.1	218964	219611	-	648	1535
ZMO1_ZMO0225	CP023715.1	219611	220732	-	1122	3881
ZMO1_ZMO0226	CP023715.1	221111	221860	+	750	9171
ZMO1_ZMO0227	CP023715.1	221876	224641	+	2766	9150
ZMO1_ZMO0228	CP023715.1	224638	226185	+	1548	3911
ZMO1_ZMO0229	CP023715.1	226190	227215	+	1026	1186
ZMO1_ZMO0230	CP023715.1	227212	227997	+	786	1084
ZMO1_ZMO0231	CP023715.1	228223	228771	+	549	22329
ZMO1_ZMO0232	CP023715.1	228888	229637	-	750	4880
ZMO1_ZMO0233	CP023715.1	230210	230596	-	387	1717
ZMO1_ZMO0234	CP023715.1	230689	232263	-	1575	69252
ZMO1_ZMO0236	CP023715.1	232800	233828	+	1029	7115
ZMO1_ZMO2046	CP023715.1	234003	234263	-	261	20
ZMO1_ZMO0238	CP023715.1	234262	234816	+	555	169081
ZMO1_ZMO0239	CP023715.1	234819	236348	+	1530	575261
ZMO1_ZMO0240	CP023715.1	236382	237278	+	897	251024
ZMO1_ZMO0241	CP023715.1	237307	238761	+	1455	592272
ZMO1_ZMO0242	CP023715.1	238821	239087	+	267	86522
ZMO1_ZMO0243	CP023715.1	239486	240322	-	837	3024
ZMO1_ZMO0244	CP023715.1	240584	240859	-	276	106163
ZMO1_ZMO0246	CP023715.1	241394	241948	+	555	19548
ZMO1_ZMO0247	CP023715.1	241973	243265	+	1293	45826
ZMO1_ZMO0249	CP023715.1	243551	243718	+	168	41617
ZMO1_ZMO0250	CP023715.1	243834	244196	-	363	4187
ZMO1_ZMO0251	CP023715.1	244368	244826	+	459	20631
ZMO1_ZMO0252	CP023715.1	245175	254129	+	8955	69915
ZMO1_ZMO0253	CP023715.1	254134	255609	+	1476	1701
ZMO1_ZMO0254	CP023715.1	255606	257753	+	2148	4187
