# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX2036307_cds.txt" "SRX2036307.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX2036307.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	1677
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	1529
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	474
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	1176
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	772
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	1939
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	3797
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	2491
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	2169
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	3624
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	18689
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	494
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	164
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	172
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	35117
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	33756
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	8245
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	1079
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	1120
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	6383
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	3236
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	8057
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	1802
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	332
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	439
ZMO1_ZMO0027	CP023715.1	29293	30897	+	1605	628
ZMO1_ZMO0028	CP023715.1	31083	32006	+	924	1272
ZMO1_ZMO0029	CP023715.1	32036	33934	-	1899	23545
ZMO1_ZMO0030	CP023715.1	34224	34631	+	408	3163
ZMO1_ZMO0031	CP023715.1	34635	37055	-	2421	1058
ZMO1_ZMO0033	CP023715.1	37403	37837	-	435	624
