# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX3316634_cds.txt" "SRX3316634.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX3316634.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	729
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	1361
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	3530
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	12508
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	12800
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	15411
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	19851
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	29103
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	37425
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	1396
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	5450
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	738
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	1354
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	2668
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	15108
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	12596
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	8479
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	4901
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	10364
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	1539
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	6554
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	11097
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	1346
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	1259
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	911
ZMO1_ZMO0027	CP023715.1	29293	30897	+	1605	21982
ZMO1_ZMO0028	CP023715.1	31083	32006	+	924	2033
ZMO1_ZMO0029	CP023715.1	32036	33934	-	1899	4641
ZMO1_ZMO0030	CP023715.1	34224	34631	+	408	5020
ZMO1_ZMO0031	CP023715.1	34635	37055	-	2421	1653
ZMO1_ZMO0033	CP023715.1	37403	37837	-	435	1580
ZMO1_ZMO0035	CP023715.1	38017	38619	+	603	3696
ZMO1_ZMO0036	CP023715.1	38623	38961	-	339	2077
ZMO1_ZMO0037	CP023715.1	38961	39422	-	462	3843
ZMO1_ZMO0038	CP023715.1	39623	40225	-	603	19121
ZMO1_ZMO0039	CP023715.1	40338	41042	-	705	4369
ZMO1_ZMO0040	CP023715.1	41050	41643	-	594	447
ZMO1_ZMO0041	CP023715.1	41656	42537	-	882	1887
ZMO1_ZMO0043	CP023715.1	42534	43130	-	597	1052
ZMO1_ZMO0044	CP023715.1	43594	45351	+	1758	2112
ZMO1_ZMO0047	CP023715.1	45398	46003	-	606	41
ZMO1_ZMO0050	CP023715.1	46171	47082	+	912	551
ZMO1_ZMO0052	CP023715.1	47274	48425	-	1152	396
ZMO1_ZMO0053	CP023715.1	48422	49228	-	807	315
ZMO1_ZMO0054	CP023715.1	49348	49857	+	510	1335
ZMO1_ZMO0055	CP023715.1	49994	50779	-	786	7971
ZMO1_ZMO0056	CP023715.1	50969	52792	-	1824	19891
ZMO1_ZMO0057	CP023715.1	52878	53438	-	561	6536
ZMO1_ZMO0059	CP023715.1	53615	54763	+	1149	939
ZMO1_ZMO0060	CP023715.1	54811	55080	-	270	5537
ZMO1_ZMO0061	CP023715.1	55123	56424	-	1302	5289
ZMO1_ZMO0062	CP023715.1	56561	57529	-	969	6647
ZMO1_ZMO0064	CP023715.1	57796	59457	-	1662	3184
ZMO1_ZMO0066	CP023715.1	59627	59896	+	270	94
ZMO1_ZMO0068	CP023715.1	60237	61364	+	1128	3879
ZMO1_ZMO0069	CP023715.1	61630	62067	+	438	683
ZMO1_ZMO0070	CP023715.1	62217	62864	+	648	8059
ZMO1_ZMO0072	CP023715.1	63125	64486	-	1362	11331
ZMO1_ZMO0073	CP023715.1	64495	65379	-	885	9054
ZMO1_ZMO0074	CP023715.1	65434	65964	-	531	4191
ZMO1_ZMO0075	CP023715.1	65951	67042	-	1092	7331
ZMO1_ZMO0077	CP023715.1	67151	68488	-	1338	11344
ZMO1_ZMO0078	CP023715.1	68586	69119	-	534	10606
ZMO1_ZMO0079	CP023715.1	69266	69631	-	366	8250
ZMO1_ZMO0080	CP023715.1	69776	70327	-	552	2696
ZMO1_ZMO0081	CP023715.1	70349	71407	-	1059	3699
ZMO1_ZMO0082	CP023715.1	71404	72276	-	873	2481
ZMO1_ZMO0083	CP023715.1	72273	74603	-	2331	7858
ZMO1_ZMO0084	CP023715.1	74614	74883	-	270	2620
ZMO1_ZMO0085	CP023715.1	75057	76370	-	1314	2631
ZMO1_ZMO0086	CP023715.1	76803	78968	-	2166	20549
ZMO1_ZMO0087	CP023715.1	79111	79593	-	483	2808
ZMO1_ZMO0088	CP023715.1	79719	80423	-	705	182
ZMO1_ZMO0089	CP023715.1	80632	81324	-	693	127
