# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX3541440_cds.txt" "SRX3541440.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX3541440.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	720
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	846
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	1669
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	5972
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	4609
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	4313
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	9441
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	17687
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	17409
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	984
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	3356
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	1927
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	3706
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	5626
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	44905
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	30505
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	17356
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	6953
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	15341
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	1032
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	3757
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	3610
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	539
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	1398
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	793
ZMO1_ZMO0027	CP023715.1	29293	30897	+	1605	32571
ZMO1_ZMO0028	CP023715.1	31083	32006	+	924	1686
ZMO1_ZMO0029	CP023715.1	32036	33934	-	1899	3816
ZMO1_ZMO0030	CP023715.1	34224	34631	+	408	2792
ZMO1_ZMO0031	CP023715.1	34635	37055	-	2421	9723
ZMO1_ZMO0033	CP023715.1	37403	37837	-	435	1968
ZMO1_ZMO0035	CP023715.1	38017	38619	+	603	11344
ZMO1_ZMO0036	CP023715.1	38623	38961	-	339	1907
ZMO1_ZMO0037	CP023715.1	38961	39422	-	462	4026
ZMO1_ZMO0038	CP023715.1	39623	40225	-	603	21369
ZMO1_ZMO0039	CP023715.1	40338	41042	-	705	8447
ZMO1_ZMO0040	CP023715.1	41050	41643	-	594	1497
ZMO1_ZMO0041	CP023715.1	41656	42537	-	882	7879
ZMO1_ZMO0043	CP023715.1	42534	43130	-	597	1891
ZMO1_ZMO0044	CP023715.1	43594	45351	+	1758	1864
ZMO1_ZMO0047	CP023715.1	45398	46003	-	606	62
ZMO1_ZMO0050	CP023715.1	46171	47082	+	912	668
ZMO1_ZMO0052	CP023715.1	47274	48425	-	1152	3608
ZMO1_ZMO0053	CP023715.1	48422	49228	-	807	3778
ZMO1_ZMO0054	CP023715.1	49348	49857	+	510	1096
ZMO1_ZMO0055	CP023715.1	49994	50779	-	786	3132
ZMO1_ZMO0056	CP023715.1	50969	52792	-	1824	23003
ZMO1_ZMO0057	CP023715.1	52878	53438	-	561	3976
ZMO1_ZMO0059	CP023715.1	53615	54763	+	1149	1867
ZMO1_ZMO0060	CP023715.1	54811	55080	-	270	1711
ZMO1_ZMO0061	CP023715.1	55123	56424	-	1302	5249
ZMO1_ZMO0062	CP023715.1	56561	57529	-	969	12200
ZMO1_ZMO0064	CP023715.1	57796	59457	-	1662	41087
