# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX6700180_cds.txt" "SRX6700180.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX6700180.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	1392
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	3430
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	724
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	3658
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	3218
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	1960
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	12599
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	11531
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	6255
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	2438
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	6546
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	952
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	1767
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	2693
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	503140
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	399497
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	43208
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	2026
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	4491
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	8223
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	27344
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	21703
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	728
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	445
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	641
ZMO1_ZMO0027	CP023715.1	29293	30897	+	1605	5444
ZMO1_ZMO0028	CP023715.1	31083	32006	+	924	1093
ZMO1_ZMO0029	CP023715.1	32036	33934	-	1899	15213
ZMO1_ZMO0030	CP023715.1	34224	34631	+	408	3753
ZMO1_ZMO0031	CP023715.1	34635	37055	-	2421	5520
ZMO1_ZMO0033	CP023715.1	37403	37837	-	435	2460
ZMO1_ZMO0035	CP023715.1	38017	38619	+	603	5025
ZMO1_ZMO0036	CP023715.1	38623	38961	-	339	11568
ZMO1_ZMO0037	CP023715.1	38961	39422	-	462	35978
ZMO1_ZMO0038	CP023715.1	39623	40225	-	603	147279
ZMO1_ZMO0039	CP023715.1	40338	41042	-	705	9399
ZMO1_ZMO0040	CP023715.1	41050	41643	-	594	1156
ZMO1_ZMO0041	CP023715.1	41656	42537	-	882	2615
ZMO1_ZMO0043	CP023715.1	42534	43130	-	597	1576
ZMO1_ZMO0044	CP023715.1	43594	45351	+	1758	4582
ZMO1_ZMO0047	CP023715.1	45398	46003	-	606	173
ZMO1_ZMO0050	CP023715.1	46171	47082	+	912	678
ZMO1_ZMO0052	CP023715.1	47274	48425	-	1152	600
ZMO1_ZMO0053	CP023715.1	48422	49228	-	807	430
ZMO1_ZMO0054	CP023715.1	49348	49857	+	510	1144
ZMO1_ZMO0055	CP023715.1	49994	50779	-	786	1042
ZMO1_ZMO0056	CP023715.1	50969	52792	-	1824	36561
ZMO1_ZMO0057	CP023715.1	52878	53438	-	561	8764
ZMO1_ZMO0059	CP023715.1	53615	54763	+	1149	6039
ZMO1_ZMO0060	CP023715.1	54811	55080	-	270	746
ZMO1_ZMO0061	CP023715.1	55123	56424	-	1302	2628
ZMO1_ZMO0062	CP023715.1	56561	57529	-	969	6475
ZMO1_ZMO0064	CP023715.1	57796	59457	-	1662	2474
ZMO1_ZMO0066	CP023715.1	59627	59896	+	270	111
ZMO1_ZMO0068	CP023715.1	60237	61364	+	1128	4161
ZMO1_ZMO0069	CP023715.1	61630	62067	+	438	1804
ZMO1_ZMO0070	CP023715.1	62217	62864	+	648	4531
ZMO1_ZMO0072	CP023715.1	63125	64486	-	1362	27698
ZMO1_ZMO0073	CP023715.1	64495	65379	-	885	51027
ZMO1_ZMO0074	CP023715.1	65434	65964	-	531	16681
ZMO1_ZMO0075	CP023715.1	65951	67042	-	1092	12732
ZMO1_ZMO0077	CP023715.1	67151	68488	-	1338	4306
ZMO1_ZMO0078	CP023715.1	68586	69119	-	534	5719
ZMO1_ZMO0079	CP023715.1	69266	69631	-	366	3926
ZMO1_ZMO0080	CP023715.1	69776	70327	-	552	2556
ZMO1_ZMO0081	CP023715.1	70349	71407	-	1059	1646
ZMO1_ZMO0082	CP023715.1	71404	72276	-	873	1685
ZMO1_ZMO0083	CP023715.1	72273	74603	-	2331	8888
ZMO1_ZMO0084	CP023715.1	74614	74883	-	270	833
ZMO1_ZMO0085	CP023715.1	75057	76370	-	1314	1011
ZMO1_ZMO0086	CP023715.1	76803	78968	-	2166	13658
ZMO1_ZMO0087	CP023715.1	79111	79593	-	483	1356
ZMO1_ZMO0088	CP023715.1	79719	80423	-	705	417
ZMO1_ZMO0089	CP023715.1	80632	81324	-	693	821
ZMO1_ZMO0090	CP023715.1	81761	82558	-	798	7321
ZMO1_ZMO0091	CP023715.1	82625	82780	+	156	110
ZMO1_ZMO0092	CP023715.1	82881	83645	+	765	1331
ZMO1_ZMO0094	CP023715.1	83861	84868	+	1008	3238
ZMO1_ZMO0095	CP023715.1	84951	85172	-	222	3292
ZMO1_ZMO0096	CP023715.1	85618	86169	-	552	6972
ZMO1_ZMO2042	CP023715.1	86442	86648	+	207	72
ZMO1_ZMO0099	CP023715.1	86671	87939	+	1269	1100
ZMO1_ZMO0100	CP023715.1	88004	88384	-	381	565
ZMO1_ZMO0101	CP023715.1	88491	89555	+	1065	2201
ZMO1_ZMO0102	CP023715.1	89582	89773	+	192	140
ZMO1_ZMO0103	CP023715.1	89985	91547	+	1563	132524
ZMO1_ZMO0105	CP023715.1	91652	93106	+	1455	465225
ZMO1_ZMO0106	CP023715.1	93103	93681	+	579	231925
ZMO1_ZMO0107	CP023715.1	93746	94555	-	810	1888
ZMO1_ZMO0108	CP023715.1	94613	94939	-	327	1065
ZMO1_ZMO0109	CP023715.1	95277	96716	+	1440	7193
ZMO1_ZMO0110	CP023715.1	96713	97702	+	990	7272
ZMO1_ZMO0111	CP023715.1	97849	99645	-	1797	5610
ZMO1_ZMO0112	CP023715.1	99841	100191	+	351	3676
ZMO1_ZMO0113	CP023715.1	100924	102387	+	1464	24331
ZMO1_ZMO0114	CP023715.1	102404	103015	+	612	7308
ZMO1_ZMO0115	CP023715.1	102981	103817	+	837	7572
ZMO1_ZMO0116	CP023715.1	104017	104454	+	438	2995
ZMO1_ZMO0117	CP023715.1	104521	106158	+	1638	14458
ZMO1_ZMO0119	CP023715.1	106317	107483	+	1167	6698
ZMO1_ZMO0120	CP023715.1	107644	108711	+	1068	29997
ZMO1_ZMO0121	CP023715.1	108979	110328	+	1350	9070
ZMO1_ZMO0122	CP023715.1	110563	110850	+	288	51239
ZMO1_ZMO0124	CP023715.1	111117	112700	-	1584	1928
ZMO1_ZMO0125	CP023715.1	112713	113186	-	474	4575
ZMO1_ZMO0127	CP023715.1	114593	115552	-	960	22965
ZMO1_ZMO0128	CP023715.1	115570	118062	-	2493	6863
ZMO1_ZMO0130	CP023715.1	118385	119179	-	795	1467
ZMO1_ZMO0131	CP023715.1	119337	120281	-	945	719
ZMO1_ZMO0132	CP023715.1	120789	121607	+	819	766
ZMO1_ZMO0133	CP023715.1	121838	122560	+	723	517
ZMO1_ZMO2040	CP023715.1	122793	124106	+	1314	1320
ZMO1_ZMO2041	CP023715.1	124244	125068	+	825	321937
ZMO1_ZMO0134	CP023715.1	125251	125751	+	501	803
ZMO1_ZMO0135	CP023715.1	125859	126560	+	702	518
ZMO1_ZMO0136	CP023715.1	126654	127370	+	717	550
ZMO1_ZMO0137	CP023715.1	127570	128826	+	1257	2727
ZMO1_ZMO0139	CP023715.1	128986	129816	-	831	4644
ZMO1_ZMO0140	CP023715.1	129882	130361	-	480	3030
ZMO1_ZMO0142	CP023715.1	130700	131398	+	699	6178
ZMO1_ZMO0143	CP023715.1	131416	132375	+	960	8324
ZMO1_ZMO0144	CP023715.1	132440	134032	+	1593	13721
ZMO1_ZMO0145	CP023715.1	134055	135728	+	1674	2619
ZMO1_ZMO0148	CP023715.1	136393	137199	-	807	10375
ZMO1_ZMO0149	CP023715.1	137384	138079	-	696	11434
ZMO1_ZMO0150	CP023715.1	138159	138785	-	627	15697
ZMO1_ZMO0152	CP023715.1	139052	140479	-	1428	358756
ZMO1_ZMO2043	CP023715.1	140799	141038	+	240	4666
ZMO1_ZMO0153	CP023715.1	141493	142242	+	750	7235
ZMO1_ZMO0154	CP023715.1	142277	142780	+	504	1751
ZMO1_ZMO0155	CP023715.1	142822	143463	+	642	476
ZMO1_ZMO0156	CP023715.1	143523	143885	-	363	5385
ZMO1_ZMO0157	CP023715.1	144094	145023	-	930	22234
ZMO1_ZMO0158	CP023715.1	145169	146212	+	1044	4494
ZMO1_ZMO0160	CP023715.1	146392	146892	+	501	2382
ZMO1_ZMO0161	CP023715.1	146900	147610	+	711	4918
ZMO1_ZMO0162	CP023715.1	147610	148137	+	528	3718
ZMO1_ZMO0164	CP023715.1	148147	149226	+	1080	4743
ZMO1_ZMO0165	CP023715.1	149280	150656	+	1377	16165
ZMO1_ZMO0166	CP023715.1	150783	151313	+	531	65249
ZMO1_ZMO2000	CP023715.1	152523	152939	-	417	117
ZMO1_ZMO0169	CP023715.1	153232	153975	-	744	8200
ZMO1_ZMO2044	CP023715.1	154131	154574	+	444	1967
ZMO1_ZMO0172	CP023715.1	157812	159626	+	1815	44776
ZMO1_ZMO0173	CP023715.1	160144	160545	-	402	3818
ZMO1_ZMO0174	CP023715.1	160738	161130	-	393	2022
ZMO1_ZMO0175	CP023715.1	161341	161622	-	282	507
ZMO1_ZMO0176	CP023715.1	161837	163828	+	1992	115903
ZMO1_ZMO0177	CP023715.1	163878	164891	+	1014	1069654
ZMO1_ZMO0178	CP023715.1	165114	166307	+	1194	203587
ZMO1_ZMO0179	CP023715.1	167076	167990	+	915	104857
ZMO1_ZMO0180	CP023715.1	168147	169280	-	1134	53311
