# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX18804552_cds.txt" "SRX18804552.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX18804552.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	2005
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	1533
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	1098
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	3269
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	2095
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	2106
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	2744
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	6264
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	6398
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	3449
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	529
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	1459
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	1786
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	2424
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	10875
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	6304
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	6056
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	1365
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	6372
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	450
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	1005
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	724
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	399
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	4033
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	1205
ZMO1_ZMO0027	CP023715.1	29293	30897	+	1605	15594
ZMO1_ZMO0028	CP023715.1	31083	32006	+	924	2419
ZMO1_ZMO0029	CP023715.1	32036	33934	-	1899	2198
ZMO1_ZMO0030	CP023715.1	34224	34631	+	408	924
ZMO1_ZMO0031	CP023715.1	34635	37055	-	2421	1994
ZMO1_ZMO0033	CP023715.1	37403	37837	-	435	701
ZMO1_ZMO0035	CP023715.1	38017	38619	+	603	1033
ZMO1_ZMO0036	CP023715.1	38623	38961	-	339	633
ZMO1_ZMO0037	CP023715.1	38961	39422	-	462	915
ZMO1_ZMO0038	CP023715.1	39623	40225	-	603	2718
ZMO1_ZMO0039	CP023715.1	40338	41042	-	705	1977
ZMO1_ZMO0040	CP023715.1	41050	41643	-	594	505
ZMO1_ZMO0041	CP023715.1	41656	42537	-	882	2021
ZMO1_ZMO0043	CP023715.1	42534	43130	-	597	884
ZMO1_ZMO0044	CP023715.1	43594	45351	+	1758	2470
ZMO1_ZMO0047	CP023715.1	45398	46003	-	606	425
ZMO1_ZMO0050	CP023715.1	46171	47082	+	912	2128
ZMO1_ZMO0052	CP023715.1	47274	48425	-	1152	1192
ZMO1_ZMO0053	CP023715.1	48422	49228	-	807	664
ZMO1_ZMO0054	CP023715.1	49348	49857	+	510	1141
ZMO1_ZMO0055	CP023715.1	49994	50779	-	786	1223
ZMO1_ZMO0056	CP023715.1	50969	52792	-	1824	4997
ZMO1_ZMO0057	CP023715.1	52878	53438	-	561	841
ZMO1_ZMO0059	CP023715.1	53615	54763	+	1149	2615
ZMO1_ZMO0060	CP023715.1	54811	55080	-	270	429
ZMO1_ZMO0061	CP023715.1	55123	56424	-	1302	1800
ZMO1_ZMO0062	CP023715.1	56561	57529	-	969	2819
ZMO1_ZMO0064	CP023715.1	57796	59457	-	1662	1030
ZMO1_ZMO0066	CP023715.1	59627	59896	+	270	47
ZMO1_ZMO0068	CP023715.1	60237	61364	+	1128	1862
ZMO1_ZMO0069	CP023715.1	61630	62067	+	438	634
ZMO1_ZMO0070	CP023715.1	62217	62864	+	648	1968
ZMO1_ZMO0072	CP023715.1	63125	64486	-	1362	2151
ZMO1_ZMO0073	CP023715.1	64495	65379	-	885	3297
ZMO1_ZMO0074	CP023715.1	65434	65964	-	531	800
ZMO1_ZMO0075	CP023715.1	65951	67042	-	1092	3792
ZMO1_ZMO0077	CP023715.1	67151	68488	-	1338	4739
ZMO1_ZMO0078	CP023715.1	68586	69119	-	534	3056
ZMO1_ZMO0079	CP023715.1	69266	69631	-	366	972
ZMO1_ZMO0080	CP023715.1	69776	70327	-	552	872
ZMO1_ZMO0081	CP023715.1	70349	71407	-	1059	1414
ZMO1_ZMO0082	CP023715.1	71404	72276	-	873	719
ZMO1_ZMO0083	CP023715.1	72273	74603	-	2331	4202
ZMO1_ZMO0084	CP023715.1	74614	74883	-	270	504
ZMO1_ZMO0085	CP023715.1	75057	76370	-	1314	1049
ZMO1_ZMO0086	CP023715.1	76803	78968	-	2166	2935
ZMO1_ZMO0087	CP023715.1	79111	79593	-	483	493
ZMO1_ZMO0088	CP023715.1	79719	80423	-	705	496
ZMO1_ZMO0089	CP023715.1	80632	81324	-	693	434
ZMO1_ZMO0090	CP023715.1	81761	82558	-	798	3000
ZMO1_ZMO0091	CP023715.1	82625	82780	+	156	398
ZMO1_ZMO0092	CP023715.1	82881	83645	+	765	1701
ZMO1_ZMO0094	CP023715.1	83861	84868	+	1008	4172
ZMO1_ZMO0095	CP023715.1	84951	85172	-	222	117
ZMO1_ZMO0096	CP023715.1	85618	86169	-	552	1321
ZMO1_ZMO2042	CP023715.1	86442	86648	+	207	115
ZMO1_ZMO0099	CP023715.1	86671	87939	+	1269	3493
ZMO1_ZMO0100	CP023715.1	88004	88384	-	381	308
ZMO1_ZMO0101	CP023715.1	88491	89555	+	1065	1941
ZMO1_ZMO0102	CP023715.1	89582	89773	+	192	137
ZMO1_ZMO0103	CP023715.1	89985	91547	+	1563	4300
ZMO1_ZMO0105	CP023715.1	91652	93106	+	1455	6920
ZMO1_ZMO0106	CP023715.1	93103	93681	+	579	2281
ZMO1_ZMO0107	CP023715.1	93746	94555	-	810	1059
ZMO1_ZMO0108	CP023715.1	94613	94939	-	327	556
ZMO1_ZMO0109	CP023715.1	95277	96716	+	1440	2172
ZMO1_ZMO0110	CP023715.1	96713	97702	+	990	1228
ZMO1_ZMO0111	CP023715.1	97849	99645	-	1797	3809
ZMO1_ZMO0112	CP023715.1	99841	100191	+	351	844
ZMO1_ZMO0113	CP023715.1	100924	102387	+	1464	2729
ZMO1_ZMO0114	CP023715.1	102404	103015	+	612	1173
ZMO1_ZMO0115	CP023715.1	102981	103817	+	837	1811
ZMO1_ZMO0116	CP023715.1	104017	104454	+	438	1327
ZMO1_ZMO0117	CP023715.1	104521	106158	+	1638	3110
ZMO1_ZMO0119	CP023715.1	106317	107483	+	1167	1266
ZMO1_ZMO0120	CP023715.1	107644	108711	+	1068	4328
ZMO1_ZMO0121	CP023715.1	108979	110328	+	1350	2487
ZMO1_ZMO0122	CP023715.1	110563	110850	+	288	1533
ZMO1_ZMO0124	CP023715.1	111117	112700	-	1584	1951
ZMO1_ZMO0125	CP023715.1	112713	113186	-	474	988
ZMO1_ZMO0127	CP023715.1	114593	115552	-	960	1342
ZMO1_ZMO0128	CP023715.1	115570	118062	-	2493	3417
ZMO1_ZMO0130	CP023715.1	118385	119179	-	795	751
ZMO1_ZMO0131	CP023715.1	119337	120281	-	945	1019
ZMO1_ZMO0132	CP023715.1	120789	121607	+	819	1701
ZMO1_ZMO0133	CP023715.1	121838	122560	+	723	1189
ZMO1_ZMO2040	CP023715.1	122793	124106	+	1314	3349
ZMO1_ZMO2041	CP023715.1	124244	125068	+	825	1312
ZMO1_ZMO0134	CP023715.1	125251	125751	+	501	436
ZMO1_ZMO0135	CP023715.1	125859	126560	+	702	2825
ZMO1_ZMO0136	CP023715.1	126654	127370	+	717	698
ZMO1_ZMO0137	CP023715.1	127570	128826	+	1257	3585
ZMO1_ZMO0139	CP023715.1	128986	129816	-	831	1494
ZMO1_ZMO0140	CP023715.1	129882	130361	-	480	1142
ZMO1_ZMO0142	CP023715.1	130700	131398	+	699	3717
ZMO1_ZMO0143	CP023715.1	131416	132375	+	960	3035
ZMO1_ZMO0144	CP023715.1	132440	134032	+	1593	4642
ZMO1_ZMO0145	CP023715.1	134055	135728	+	1674	4724
ZMO1_ZMO0148	CP023715.1	136393	137199	-	807	2132
ZMO1_ZMO0149	CP023715.1	137384	138079	-	696	1884
ZMO1_ZMO0150	CP023715.1	138159	138785	-	627	430
ZMO1_ZMO0152	CP023715.1	139052	140479	-	1428	313209
ZMO1_ZMO2043	CP023715.1	140799	141038	+	240	1156
ZMO1_ZMO0153	CP023715.1	141493	142242	+	750	20670
ZMO1_ZMO0154	CP023715.1	142277	142780	+	504	3574
ZMO1_ZMO0155	CP023715.1	142822	143463	+	642	1160
ZMO1_ZMO0156	CP023715.1	143523	143885	-	363	1111
ZMO1_ZMO0157	CP023715.1	144094	145023	-	930	1901
ZMO1_ZMO0158	CP023715.1	145169	146212	+	1044	1917
ZMO1_ZMO0160	CP023715.1	146392	146892	+	501	739
ZMO1_ZMO0161	CP023715.1	146900	147610	+	711	2254
ZMO1_ZMO0162	CP023715.1	147610	148137	+	528	2145
ZMO1_ZMO0164	CP023715.1	148147	149226	+	1080	3302
ZMO1_ZMO0165	CP023715.1	149280	150656	+	1377	10476
ZMO1_ZMO0166	CP023715.1	150783	151313	+	531	19721
ZMO1_ZMO2000	CP023715.1	152523	152939	-	417	283
ZMO1_ZMO0169	CP023715.1	153232	153975	-	744	7878
ZMO1_ZMO2044	CP023715.1	154131	154574	+	444	960
ZMO1_ZMO0172	CP023715.1	157812	159626	+	1815	3522
ZMO1_ZMO0173	CP023715.1	160144	160545	-	402	573
ZMO1_ZMO0174	CP023715.1	160738	161130	-	393	253
ZMO1_ZMO0175	CP023715.1	161341	161622	-	282	156
ZMO1_ZMO0176	CP023715.1	161837	163828	+	1992	13888
ZMO1_ZMO0177	CP023715.1	163878	164891	+	1014	295882
ZMO1_ZMO0178	CP023715.1	165114	166307	+	1194	123507
ZMO1_ZMO0179	CP023715.1	167076	167990	+	915	4036
ZMO1_ZMO0180	CP023715.1	168147	169280	-	1134	7391
ZMO1_ZMO0182	CP023715.1	169658	171052	+	1395	8573
ZMO1_ZMO0183	CP023715.1	171346	173028	-	1683	16127
ZMO1_ZMO0184	CP023715.1	173737	173976	+	240	26983
ZMO1_ZMO0186	CP023715.1	174197	175747	+	1551	7458
ZMO1_ZMO0187	CP023715.1	175840	177168	+	1329	22738
ZMO1_ZMO0188	CP023715.1	177747	180113	+	2367	10513
ZMO1_ZMO0189	CP023715.1	180139	181500	-	1362	1996
ZMO1_ZMO0190	CP023715.1	181591	182508	-	918	492
ZMO1_ZMO0191	CP023715.1	182842	183621	-	780	1264
ZMO1_ZMO0192	CP023715.1	183652	185010	-	1359	1447
ZMO1_ZMO0193	CP023715.1	185346	188084	-	2739	14278
ZMO1_ZMO0195	CP023715.1	188615	189634	+	1020	1892
ZMO1_ZMO0197	CP023715.1	189846	192425	+	2580	5252
ZMO1_ZMO0198	CP023715.1	192536	193663	+	1128	6207
ZMO1_ZMO0199	CP023715.1	193716	194369	-	654	1077
ZMO1_ZMO0200	CP023715.1	194535	195560	-	1026	1406
ZMO1_ZMO0201	CP023715.1	195587	196171	-	585	881
ZMO1_ZMO0202	CP023715.1	197164	199056	+	1893	9738
ZMO1_ZMO0203	CP023715.1	199098	199547	-	450	130
ZMO1_ZMO0204	CP023715.1	199614	200246	+	633	4413
ZMO1_ZMO0205	CP023715.1	200250	201173	-	924	2348
ZMO1_ZMO0206	CP023715.1	201170	202363	-	1194	3879
ZMO1_ZMO0207	CP023715.1	202348	203391	-	1044	3558
ZMO1_ZMO0208	CP023715.1	203483	204091	-	609	2825
ZMO1_ZMO0209	CP023715.1	204284	204553	-	270	18290
ZMO1_ZMO0211	CP023715.1	204686	205060	-	375	32252
ZMO1_ZMO0213	CP023715.1	205298	208678	-	3381	3068
ZMO1_ZMO0214	CP023715.1	208984	210438	-	1455	1878
ZMO1_ZMO0215	CP023715.1	210663	211313	+	651	1862
ZMO1_ZMO0216	CP023715.1	211393	212964	-	1572	1033
ZMO1_ZMO0219	CP023715.1	213317	216148	+	2832	4829
ZMO1_ZMO0220	CP023715.1	216380	216718	+	339	1377
ZMO1_ZMO0221	CP023715.1	217047	217601	+	555	4445
ZMO1_ZMO0222	CP023715.1	217815	218114	+	300	718
ZMO1_ZMO0223	CP023715.1	218194	218955	+	762	777
ZMO1_ZMO0224	CP023715.1	218964	219611	-	648	739
ZMO1_ZMO0225	CP023715.1	219611	220732	-	1122	1428
ZMO1_ZMO0226	CP023715.1	221111	221860	+	750	1937
ZMO1_ZMO0227	CP023715.1	221876	224641	+	2766	6462
ZMO1_ZMO0228	CP023715.1	224638	226185	+	1548	3617
ZMO1_ZMO0229	CP023715.1	226190	227215	+	1026	3633
ZMO1_ZMO0230	CP023715.1	227212	227997	+	786	1712
ZMO1_ZMO0231	CP023715.1	228223	228771	+	549	1984
ZMO1_ZMO0232	CP023715.1	228888	229637	-	750	2775
ZMO1_ZMO0233	CP023715.1	230210	230596	-	387	274
ZMO1_ZMO0234	CP023715.1	230689	232263	-	1575	12818
ZMO1_ZMO0236	CP023715.1	232800	233828	+	1029	1881
ZMO1_ZMO2046	CP023715.1	234003	234263	-	261	332
ZMO1_ZMO0238	CP023715.1	234262	234816	+	555	16238
ZMO1_ZMO0239	CP023715.1	234819	236348	+	1530	76963
ZMO1_ZMO0240	CP023715.1	236382	237278	+	897	41833
ZMO1_ZMO0241	CP023715.1	237307	238761	+	1455	92905
ZMO1_ZMO0242	CP023715.1	238821	239087	+	267	11738
ZMO1_ZMO0243	CP023715.1	239486	240322	-	837	975
ZMO1_ZMO0244	CP023715.1	240584	240859	-	276	21200
ZMO1_ZMO0246	CP023715.1	241394	241948	+	555	2242
ZMO1_ZMO0247	CP023715.1	241973	243265	+	1293	7938
ZMO1_ZMO0249	CP023715.1	243551	243718	+	168	3079
ZMO1_ZMO0250	CP023715.1	243834	244196	-	363	617
ZMO1_ZMO0251	CP023715.1	244368	244826	+	459	2547
ZMO1_ZMO0252	CP023715.1	245175	254129	+	8955	9432
ZMO1_ZMO0253	CP023715.1	254134	255609	+	1476	1914
ZMO1_ZMO0254	CP023715.1	255606	257753	+	2148	3889
ZMO1_ZMO0255	CP023715.1	257746	258927	+	1182	1862
ZMO1_ZMO0256	CP023715.1	259049	260773	+	1725	3704
ZMO1_ZMO0257	CP023715.1	260996	261673	+	678	7063
ZMO1_ZMO0258	CP023715.1	261676	263133	+	1458	3441
ZMO1_ZMO0260	CP023715.1	263330	263995	+	666	2222
ZMO1_ZMO0262	CP023715.1	263992	264639	+	648	1751
ZMO1_ZMO0263	CP023715.1	264645	266048	-	1404	974
ZMO1_ZMO0264	CP023715.1	266103	267536	-	1434	1008
ZMO1_ZMO0265	CP023715.1	267591	269021	-	1431	2082
ZMO1_ZMO0266	CP023715.1	269076	270503	-	1428	899
ZMO1_ZMO0267	CP023715.1	270558	271985	-	1428	1193
ZMO1_ZMO0268	CP023715.1	272040	273464	-	1425	930
ZMO1_ZMO0269	CP023715.1	273519	274940	-	1422	1244
ZMO1_ZMO0270	CP023715.1	274995	276476	-	1482	2007
ZMO1_ZMO2001	CP023715.1	276463	276930	-	468	199
ZMO1_ZMO0271	CP023715.1	277112	278863	+	1752	4949
ZMO1_ZMO2047	CP023715.1	278860	279066	-	207	127
ZMO1_ZMO0273	CP023715.1	279056	280231	+	1176	19074
ZMO1_ZMO0274	CP023715.1	280306	281805	-	1500	1439
ZMO1_ZMO0275	CP023715.1	281853	282635	-	783	1273
ZMO1_ZMO0276	CP023715.1	282850	283446	-	597	1011
ZMO1_ZMO0277	CP023715.1	283452	284090	-	639	1593
ZMO1_ZMO0278	CP023715.1	284123	284752	-	630	2577
ZMO1_ZMO0279	CP023715.1	285024	285800	+	777	21703
ZMO1_ZMO0281	CP023715.1	286193	286840	-	648	480
ZMO1_ZMO0282	CP023715.1	287065	288234	+	1170	2290
ZMO1_ZMO0283	CP023715.1	288238	291381	+	3144	7772
ZMO1_ZMO0285	CP023715.1	291381	292919	+	1539	2329
ZMO1_ZMO0286	CP023715.1	292966	293739	-	774	1911
ZMO1_ZMO0287	CP023715.1	294090	295238	+	1149	2525
ZMO1_ZMO0290	CP023715.1	295367	296623	+	1257	2914
ZMO1_ZMO0291	CP023715.1	296613	297470	-	858	1553
ZMO1_ZMO0293	CP023715.1	297731	299173	-	1443	2281
ZMO1_ZMO0294	CP023715.1	299858	300145	-	288	22803
ZMO1_ZMO0296	CP023715.1	300451	300933	+	483	691
ZMO1_ZMO0297	CP023715.1	301182	302507	+	1326	6295
ZMO1_ZMO0298	CP023715.1	302605	303303	-	699	1415
ZMO1_ZMO0299	CP023715.1	303462	304715	-	1254	4356
ZMO1_ZMO0300	CP023715.1	304714	306348	+	1635	4701
ZMO1_ZMO0301	CP023715.1	306494	307246	+	753	869
ZMO1_ZMO0302	CP023715.1	307218	307514	-	297	269
ZMO1_ZMO0303	CP023715.1	307520	308524	-	1005	641
ZMO1_ZMO0305	CP023715.1	308672	309145	-	474	380
ZMO1_ZMO0306	CP023715.1	309239	310507	-	1269	1374
ZMO1_ZMO0307	CP023715.1	310535	312268	-	1734	1400
ZMO1_ZMO0309	CP023715.1	312601	313617	+	1017	2340
ZMO1_ZMO0311	CP023715.1	313683	314498	-	816	1191
ZMO1_ZMO0312	CP023715.1	314701	315843	+	1143	2534
ZMO1_ZMO0313	CP023715.1	315873	316355	+	483	1123
ZMO1_ZMO0314	CP023715.1	316394	317812	-	1419	1960
ZMO1_ZMO0315	CP023715.1	317877	318263	-	387	250
ZMO1_ZMO0318	CP023715.1	318604	319359	+	756	1958
ZMO1_ZMO0319	CP023715.1	319432	319680	-	249	104
ZMO1_ZMO0321	CP023715.1	320294	320791	+	498	1039
ZMO1_ZMO0322	CP023715.1	321130	322074	+	945	2805
ZMO1_ZMO0323	CP023715.1	322193	325018	+	2826	15772
ZMO1_ZMO0324	CP023715.1	325022	325546	+	525	1421
ZMO1_ZMO0325	CP023715.1	325631	326143	+	513	2394
ZMO1_ZMO0326	CP023715.1	326160	326603	-	444	729
ZMO1_ZMO0327	CP023715.1	326798	328834	+	2037	4795
ZMO1_ZMO0328	CP023715.1	328990	329553	+	564	7263
ZMO1_ZMO0329	CP023715.1	329553	330368	+	816	8599
ZMO1_ZMO2048	CP023715.1	330354	330536	-	183	25
ZMO1_ZMO0331	CP023715.1	330814	331410	+	597	1314
ZMO1_ZMO0332	CP023715.1	331475	332191	-	717	2904
ZMO1_ZMO0335	CP023715.1	332580	333365	+	786	1374
ZMO1_ZMO0336	CP023715.1	333462	334136	+	675	1574
ZMO1_ZMO0339	CP023715.1	334277	335656	+	1380	8382
ZMO1_ZMO0341	CP023715.1	335843	336622	+	780	2117
ZMO1_ZMO0342	CP023715.1	336684	337886	-	1203	7833
ZMO1_ZMO0343	CP023715.1	338009	338680	-	672	483
ZMO1_ZMO0344	CP023715.1	338983	340425	+	1443	4954
ZMO1_ZMO0345	CP023715.1	340714	341433	+	720	1297
ZMO1_ZMO0346	CP023715.1	341634	342983	+	1350	2738
ZMO1_ZMO0347	CP023715.1	343378	343863	+	486	2114
ZMO1_ZMO0348	CP023715.1	343860	345242	+	1383	7983
ZMO1_ZMO0349	CP023715.1	345263	345829	+	567	1268
