# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX7101029_cds.txt" "SRX7101029.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX7101029.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	11727
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	3667
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	24670
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	96275
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	74451
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	65110
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	131163
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	292946
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	222243
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	1532
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	3219
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	3225
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	5536
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	10238
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	92644
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	82372
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	56016
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	14594
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	24495
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	1686
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	3919
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	2942
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	1005
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	1906
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	2285
ZMO1_ZMO0027	CP023715.1	29293	30897	+	1605	31646
ZMO1_ZMO0028	CP023715.1	31083	32006	+	924	2657
ZMO1_ZMO0029	CP023715.1	32036	33934	-	1899	7555
ZMO1_ZMO0030	CP023715.1	34224	34631	+	408	3680
ZMO1_ZMO0031	CP023715.1	34635	37055	-	2421	8081
ZMO1_ZMO0033	CP023715.1	37403	37837	-	435	2346
ZMO1_ZMO0035	CP023715.1	38017	38619	+	603	10254
ZMO1_ZMO0036	CP023715.1	38623	38961	-	339	12400
ZMO1_ZMO0037	CP023715.1	38961	39422	-	462	31813
ZMO1_ZMO0038	CP023715.1	39623	40225	-	603	85792
ZMO1_ZMO0039	CP023715.1	40338	41042	-	705	10777
ZMO1_ZMO0040	CP023715.1	41050	41643	-	594	3810
ZMO1_ZMO0041	CP023715.1	41656	42537	-	882	10899
ZMO1_ZMO0043	CP023715.1	42534	43130	-	597	4170
ZMO1_ZMO0044	CP023715.1	43594	45351	+	1758	3034
ZMO1_ZMO0047	CP023715.1	45398	46003	-	606	93
ZMO1_ZMO0050	CP023715.1	46171	47082	+	912	1355
ZMO1_ZMO0052	CP023715.1	47274	48425	-	1152	1142
ZMO1_ZMO0053	CP023715.1	48422	49228	-	807	783
ZMO1_ZMO0054	CP023715.1	49348	49857	+	510	1895
ZMO1_ZMO0055	CP023715.1	49994	50779	-	786	110595
ZMO1_ZMO0056	CP023715.1	50969	52792	-	1824	51411
ZMO1_ZMO0057	CP023715.1	52878	53438	-	561	9438
ZMO1_ZMO0059	CP023715.1	53615	54763	+	1149	3720
ZMO1_ZMO0060	CP023715.1	54811	55080	-	270	3947
ZMO1_ZMO0061	CP023715.1	55123	56424	-	1302	15916
ZMO1_ZMO0062	CP023715.1	56561	57529	-	969	25112
ZMO1_ZMO0064	CP023715.1	57796	59457	-	1662	3938
ZMO1_ZMO0066	CP023715.1	59627	59896	+	270	38
ZMO1_ZMO0068	CP023715.1	60237	61364	+	1128	7883
ZMO1_ZMO0069	CP023715.1	61630	62067	+	438	698
ZMO1_ZMO0070	CP023715.1	62217	62864	+	648	6238
ZMO1_ZMO0072	CP023715.1	63125	64486	-	1362	35246
ZMO1_ZMO0073	CP023715.1	64495	65379	-	885	28742
ZMO1_ZMO0074	CP023715.1	65434	65964	-	531	8792
ZMO1_ZMO0075	CP023715.1	65951	67042	-	1092	32400
ZMO1_ZMO0077	CP023715.1	67151	68488	-	1338	25645
ZMO1_ZMO0078	CP023715.1	68586	69119	-	534	19560
ZMO1_ZMO0079	CP023715.1	69266	69631	-	366	9792
ZMO1_ZMO0080	CP023715.1	69776	70327	-	552	6691
ZMO1_ZMO0081	CP023715.1	70349	71407	-	1059	11433
ZMO1_ZMO0082	CP023715.1	71404	72276	-	873	11416
ZMO1_ZMO0083	CP023715.1	72273	74603	-	2331	46116
ZMO1_ZMO0084	CP023715.1	74614	74883	-	270	11183
ZMO1_ZMO0085	CP023715.1	75057	76370	-	1314	30540
ZMO1_ZMO0086	CP023715.1	76803	78968	-	2166	48554
ZMO1_ZMO0087	CP023715.1	79111	79593	-	483	5768
ZMO1_ZMO0088	CP023715.1	79719	80423	-	705	262
ZMO1_ZMO0089	CP023715.1	80632	81324	-	693	168
ZMO1_ZMO0090	CP023715.1	81761	82558	-	798	25362
ZMO1_ZMO0091	CP023715.1	82625	82780	+	156	47
ZMO1_ZMO0092	CP023715.1	82881	83645	+	765	5955
ZMO1_ZMO0094	CP023715.1	83861	84868	+	1008	27665
ZMO1_ZMO0095	CP023715.1	84951	85172	-	222	2021
ZMO1_ZMO0096	CP023715.1	85618	86169	-	552	12941
ZMO1_ZMO2042	CP023715.1	86442	86648	+	207	33
ZMO1_ZMO0099	CP023715.1	86671	87939	+	1269	5079
ZMO1_ZMO0100	CP023715.1	88004	88384	-	381	725
ZMO1_ZMO0101	CP023715.1	88491	89555	+	1065	31608
ZMO1_ZMO0102	CP023715.1	89582	89773	+	192	884
ZMO1_ZMO0103	CP023715.1	89985	91547	+	1563	22220
ZMO1_ZMO0105	CP023715.1	91652	93106	+	1455	38724
ZMO1_ZMO0106	CP023715.1	93103	93681	+	579	17031
ZMO1_ZMO0107	CP023715.1	93746	94555	-	810	16293
ZMO1_ZMO0108	CP023715.1	94613	94939	-	327	5356
ZMO1_ZMO0109	CP023715.1	95277	96716	+	1440	12052
ZMO1_ZMO0110	CP023715.1	96713	97702	+	990	10156
ZMO1_ZMO0111	CP023715.1	97849	99645	-	1797	22948
ZMO1_ZMO0112	CP023715.1	99841	100191	+	351	1571
ZMO1_ZMO0113	CP023715.1	100924	102387	+	1464	13054
ZMO1_ZMO0114	CP023715.1	102404	103015	+	612	4059
ZMO1_ZMO0115	CP023715.1	102981	103817	+	837	6721
ZMO1_ZMO0116	CP023715.1	104017	104454	+	438	129269
ZMO1_ZMO0117	CP023715.1	104521	106158	+	1638	172910
ZMO1_ZMO0119	CP023715.1	106317	107483	+	1167	3877
ZMO1_ZMO0120	CP023715.1	107644	108711	+	1068	38379
ZMO1_ZMO0121	CP023715.1	108979	110328	+	1350	8758
