# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX8694709_cds.txt" "SRX8694709.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX8694709.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	204
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	176
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	837
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	2514
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	2087
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	1068
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	1997
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	5178
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	7873
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	121
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	787
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	453
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	400
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	839
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	10809
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	5178
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	4025
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	1357
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	1569
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	2234
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	5465
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	5633
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	151
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	182
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	52
ZMO1_ZMO0027	CP023715.1	29293	30897	+	1605	4944
