# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX14953929_cds.txt" "SRX14953929.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX14953929.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	1350
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	1917
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	374
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	1616
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	1121
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	2044
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	3959
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	6949
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	6519
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	1583
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	1767
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	966
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	800
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	2401
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	97600
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	40177
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	26819
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	1656
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	4611
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	202
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	905
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	820
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	508
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	334
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	421
ZMO1_ZMO0027	CP023715.1	29293	30897	+	1605	2146
ZMO1_ZMO0028	CP023715.1	31083	32006	+	924	268
ZMO1_ZMO0029	CP023715.1	32036	33934	-	1899	4592
ZMO1_ZMO0030	CP023715.1	34224	34631	+	408	765
ZMO1_ZMO0031	CP023715.1	34635	37055	-	2421	2571
ZMO1_ZMO0033	CP023715.1	37403	37837	-	435	2776
ZMO1_ZMO0035	CP023715.1	38017	38619	+	603	1305
