# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX3316559_cds.txt" "SRX3316559.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX3316559.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	517
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	1253
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	3427
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	8263
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	5234
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	5788
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	13055
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	19005
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	16043
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	1446
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	4590
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	533
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	1452
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	3139
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	31013
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	27186
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	11937
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	5347
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	10673
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	759
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	2691
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	4273
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	1466
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	2157
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	1392
ZMO1_ZMO0027	CP023715.1	29293	30897	+	1605	30982
ZMO1_ZMO0028	CP023715.1	31083	32006	+	924	2573
ZMO1_ZMO0029	CP023715.1	32036	33934	-	1899	3980
ZMO1_ZMO0030	CP023715.1	34224	34631	+	408	5672
ZMO1_ZMO0031	CP023715.1	34635	37055	-	2421	1845
ZMO1_ZMO0033	CP023715.1	37403	37837	-	435	1542
ZMO1_ZMO0035	CP023715.1	38017	38619	+	603	6174
ZMO1_ZMO0036	CP023715.1	38623	38961	-	339	3313
ZMO1_ZMO0037	CP023715.1	38961	39422	-	462	5188
ZMO1_ZMO0038	CP023715.1	39623	40225	-	603	25235
ZMO1_ZMO0039	CP023715.1	40338	41042	-	705	4679
ZMO1_ZMO0040	CP023715.1	41050	41643	-	594	652
ZMO1_ZMO0041	CP023715.1	41656	42537	-	882	2807
ZMO1_ZMO0043	CP023715.1	42534	43130	-	597	1428
ZMO1_ZMO0044	CP023715.1	43594	45351	+	1758	1486
ZMO1_ZMO0047	CP023715.1	45398	46003	-	606	46
ZMO1_ZMO0050	CP023715.1	46171	47082	+	912	650
ZMO1_ZMO0052	CP023715.1	47274	48425	-	1152	361
ZMO1_ZMO0053	CP023715.1	48422	49228	-	807	266
ZMO1_ZMO0054	CP023715.1	49348	49857	+	510	1983
ZMO1_ZMO0055	CP023715.1	49994	50779	-	786	1136
ZMO1_ZMO0056	CP023715.1	50969	52792	-	1824	23082
ZMO1_ZMO0057	CP023715.1	52878	53438	-	561	6672
ZMO1_ZMO0059	CP023715.1	53615	54763	+	1149	1851
ZMO1_ZMO0060	CP023715.1	54811	55080	-	270	4270
ZMO1_ZMO0061	CP023715.1	55123	56424	-	1302	5779
ZMO1_ZMO0062	CP023715.1	56561	57529	-	969	8759
ZMO1_ZMO0064	CP023715.1	57796	59457	-	1662	1955
ZMO1_ZMO0066	CP023715.1	59627	59896	+	270	46
ZMO1_ZMO0068	CP023715.1	60237	61364	+	1128	5787
ZMO1_ZMO0069	CP023715.1	61630	62067	+	438	460
ZMO1_ZMO0070	CP023715.1	62217	62864	+	648	7781
ZMO1_ZMO0072	CP023715.1	63125	64486	-	1362	12466
ZMO1_ZMO0073	CP023715.1	64495	65379	-	885	10231
ZMO1_ZMO0074	CP023715.1	65434	65964	-	531	4326
ZMO1_ZMO0075	CP023715.1	65951	67042	-	1092	10635
ZMO1_ZMO0077	CP023715.1	67151	68488	-	1338	14895
ZMO1_ZMO0078	CP023715.1	68586	69119	-	534	13510
ZMO1_ZMO0079	CP023715.1	69266	69631	-	366	9000
ZMO1_ZMO0080	CP023715.1	69776	70327	-	552	2927
ZMO1_ZMO0081	CP023715.1	70349	71407	-	1059	4859
ZMO1_ZMO0082	CP023715.1	71404	72276	-	873	3241
ZMO1_ZMO0083	CP023715.1	72273	74603	-	2331	12224
ZMO1_ZMO0084	CP023715.1	74614	74883	-	270	4049
ZMO1_ZMO0085	CP023715.1	75057	76370	-	1314	5436
ZMO1_ZMO0086	CP023715.1	76803	78968	-	2166	23833
ZMO1_ZMO0087	CP023715.1	79111	79593	-	483	4430
ZMO1_ZMO0088	CP023715.1	79719	80423	-	705	204
ZMO1_ZMO0089	CP023715.1	80632	81324	-	693	61
ZMO1_ZMO0090	CP023715.1	81761	82558	-	798	8911
ZMO1_ZMO0091	CP023715.1	82625	82780	+	156	15
ZMO1_ZMO0092	CP023715.1	82881	83645	+	765	6097
ZMO1_ZMO0094	CP023715.1	83861	84868	+	1008	11528
ZMO1_ZMO0095	CP023715.1	84951	85172	-	222	845
ZMO1_ZMO0096	CP023715.1	85618	86169	-	552	7391
ZMO1_ZMO2042	CP023715.1	86442	86648	+	207	10
ZMO1_ZMO0099	CP023715.1	86671	87939	+	1269	3937
ZMO1_ZMO0100	CP023715.1	88004	88384	-	381	298
ZMO1_ZMO0101	CP023715.1	88491	89555	+	1065	10949
ZMO1_ZMO0102	CP023715.1	89582	89773	+	192	104
ZMO1_ZMO0103	CP023715.1	89985	91547	+	1563	13421
ZMO1_ZMO0105	CP023715.1	91652	93106	+	1455	15251
ZMO1_ZMO0106	CP023715.1	93103	93681	+	579	9841
ZMO1_ZMO0107	CP023715.1	93746	94555	-	810	6417
ZMO1_ZMO0108	CP023715.1	94613	94939	-	327	2679
ZMO1_ZMO0109	CP023715.1	95277	96716	+	1440	20387
ZMO1_ZMO0110	CP023715.1	96713	97702	+	990	16189
ZMO1_ZMO0111	CP023715.1	97849	99645	-	1797	9899
ZMO1_ZMO0112	CP023715.1	99841	100191	+	351	1415
ZMO1_ZMO0113	CP023715.1	100924	102387	+	1464	7430
ZMO1_ZMO0114	CP023715.1	102404	103015	+	612	2985
ZMO1_ZMO0115	CP023715.1	102981	103817	+	837	5672
ZMO1_ZMO0116	CP023715.1	104017	104454	+	438	9641
ZMO1_ZMO0117	CP023715.1	104521	106158	+	1638	25575
ZMO1_ZMO0119	CP023715.1	106317	107483	+	1167	893
ZMO1_ZMO0120	CP023715.1	107644	108711	+	1068	36285
ZMO1_ZMO0121	CP023715.1	108979	110328	+	1350	3945
ZMO1_ZMO0122	CP023715.1	110563	110850	+	288	17575
ZMO1_ZMO0124	CP023715.1	111117	112700	-	1584	3395
ZMO1_ZMO0125	CP023715.1	112713	113186	-	474	1723
ZMO1_ZMO0127	CP023715.1	114593	115552	-	960	4822
ZMO1_ZMO0128	CP023715.1	115570	118062	-	2493	3289
ZMO1_ZMO0130	CP023715.1	118385	119179	-	795	2270
ZMO1_ZMO0131	CP023715.1	119337	120281	-	945	3598
ZMO1_ZMO0132	CP023715.1	120789	121607	+	819	725
ZMO1_ZMO0133	CP023715.1	121838	122560	+	723	1507
ZMO1_ZMO2040	CP023715.1	122793	124106	+	1314	558
ZMO1_ZMO2041	CP023715.1	124244	125068	+	825	7731
ZMO1_ZMO0134	CP023715.1	125251	125751	+	501	121
ZMO1_ZMO0135	CP023715.1	125859	126560	+	702	629
ZMO1_ZMO0136	CP023715.1	126654	127370	+	717	550
ZMO1_ZMO0137	CP023715.1	127570	128826	+	1257	3545
ZMO1_ZMO0139	CP023715.1	128986	129816	-	831	3763
ZMO1_ZMO0140	CP023715.1	129882	130361	-	480	2371
ZMO1_ZMO0142	CP023715.1	130700	131398	+	699	14524
ZMO1_ZMO0143	CP023715.1	131416	132375	+	960	11329
ZMO1_ZMO0144	CP023715.1	132440	134032	+	1593	12077
ZMO1_ZMO0145	CP023715.1	134055	135728	+	1674	2665
ZMO1_ZMO0148	CP023715.1	136393	137199	-	807	13174
ZMO1_ZMO0149	CP023715.1	137384	138079	-	696	5631
ZMO1_ZMO0150	CP023715.1	138159	138785	-	627	444
ZMO1_ZMO0152	CP023715.1	139052	140479	-	1428	463993
ZMO1_ZMO2043	CP023715.1	140799	141038	+	240	13183
ZMO1_ZMO0153	CP023715.1	141493	142242	+	750	56733
ZMO1_ZMO0154	CP023715.1	142277	142780	+	504	12634
ZMO1_ZMO0155	CP023715.1	142822	143463	+	642	1694
ZMO1_ZMO0156	CP023715.1	143523	143885	-	363	14932
ZMO1_ZMO0157	CP023715.1	144094	145023	-	930	9280
ZMO1_ZMO0158	CP023715.1	145169	146212	+	1044	5488
ZMO1_ZMO0160	CP023715.1	146392	146892	+	501	9082
ZMO1_ZMO0161	CP023715.1	146900	147610	+	711	15410
ZMO1_ZMO0162	CP023715.1	147610	148137	+	528	8023
ZMO1_ZMO0164	CP023715.1	148147	149226	+	1080	19247
ZMO1_ZMO0165	CP023715.1	149280	150656	+	1377	41842
ZMO1_ZMO0166	CP023715.1	150783	151313	+	531	91542
ZMO1_ZMO2000	CP023715.1	152523	152939	-	417	260
ZMO1_ZMO0169	CP023715.1	153232	153975	-	744	22619
ZMO1_ZMO2044	CP023715.1	154131	154574	+	444	1945
ZMO1_ZMO0172	CP023715.1	157812	159626	+	1815	9896
ZMO1_ZMO0173	CP023715.1	160144	160545	-	402	3938
ZMO1_ZMO0174	CP023715.1	160738	161130	-	393	5293
ZMO1_ZMO0175	CP023715.1	161341	161622	-	282	545
ZMO1_ZMO0176	CP023715.1	161837	163828	+	1992	43125
ZMO1_ZMO0177	CP023715.1	163878	164891	+	1014	299838
ZMO1_ZMO0178	CP023715.1	165114	166307	+	1194	121169
ZMO1_ZMO0179	CP023715.1	167076	167990	+	915	23599
ZMO1_ZMO0180	CP023715.1	168147	169280	-	1134	35937
ZMO1_ZMO0182	CP023715.1	169658	171052	+	1395	34746
ZMO1_ZMO0183	CP023715.1	171346	173028	-	1683	46440
ZMO1_ZMO0184	CP023715.1	173737	173976	+	240	298847
ZMO1_ZMO0186	CP023715.1	174197	175747	+	1551	33939
ZMO1_ZMO0187	CP023715.1	175840	177168	+	1329	78547
ZMO1_ZMO0188	CP023715.1	177747	180113	+	2367	4093
ZMO1_ZMO0189	CP023715.1	180139	181500	-	1362	5459
ZMO1_ZMO0190	CP023715.1	181591	182508	-	918	4067
ZMO1_ZMO0191	CP023715.1	182842	183621	-	780	2749
ZMO1_ZMO0192	CP023715.1	183652	185010	-	1359	3181
ZMO1_ZMO0193	CP023715.1	185346	188084	-	2739	34699
ZMO1_ZMO0195	CP023715.1	188615	189634	+	1020	5831
ZMO1_ZMO0197	CP023715.1	189846	192425	+	2580	12809
ZMO1_ZMO0198	CP023715.1	192536	193663	+	1128	25029
ZMO1_ZMO0199	CP023715.1	193716	194369	-	654	10507
ZMO1_ZMO0200	CP023715.1	194535	195560	-	1026	7770
ZMO1_ZMO0201	CP023715.1	195587	196171	-	585	12482
ZMO1_ZMO0202	CP023715.1	197164	199056	+	1893	77913
ZMO1_ZMO0203	CP023715.1	199098	199547	-	450	503
ZMO1_ZMO0204	CP023715.1	199614	200246	+	633	1241
ZMO1_ZMO0205	CP023715.1	200250	201173	-	924	4981
ZMO1_ZMO0206	CP023715.1	201170	202363	-	1194	14050
ZMO1_ZMO0207	CP023715.1	202348	203391	-	1044	10327
ZMO1_ZMO0208	CP023715.1	203483	204091	-	609	20220
ZMO1_ZMO0209	CP023715.1	204284	204553	-	270	74739
ZMO1_ZMO0211	CP023715.1	204686	205060	-	375	111499
ZMO1_ZMO0213	CP023715.1	205298	208678	-	3381	781
ZMO1_ZMO0214	CP023715.1	208984	210438	-	1455	1816
ZMO1_ZMO0215	CP023715.1	210663	211313	+	651	8686
ZMO1_ZMO0216	CP023715.1	211393	212964	-	1572	1534
ZMO1_ZMO0219	CP023715.1	213317	216148	+	2832	13317
ZMO1_ZMO0220	CP023715.1	216380	216718	+	339	58162
ZMO1_ZMO0221	CP023715.1	217047	217601	+	555	33268
ZMO1_ZMO0222	CP023715.1	217815	218114	+	300	1609
ZMO1_ZMO0223	CP023715.1	218194	218955	+	762	4664
ZMO1_ZMO0224	CP023715.1	218964	219611	-	648	1714
ZMO1_ZMO0225	CP023715.1	219611	220732	-	1122	5936
ZMO1_ZMO0226	CP023715.1	221111	221860	+	750	8070
ZMO1_ZMO0227	CP023715.1	221876	224641	+	2766	14275
ZMO1_ZMO0228	CP023715.1	224638	226185	+	1548	5115
ZMO1_ZMO0229	CP023715.1	226190	227215	+	1026	1604
ZMO1_ZMO0230	CP023715.1	227212	227997	+	786	1066
ZMO1_ZMO0231	CP023715.1	228223	228771	+	549	14309
ZMO1_ZMO0232	CP023715.1	228888	229637	-	750	9406
ZMO1_ZMO0233	CP023715.1	230210	230596	-	387	843
ZMO1_ZMO0234	CP023715.1	230689	232263	-	1575	49005
ZMO1_ZMO0236	CP023715.1	232800	233828	+	1029	8193
ZMO1_ZMO2046	CP023715.1	234003	234263	-	261	14
ZMO1_ZMO0238	CP023715.1	234262	234816	+	555	77218
ZMO1_ZMO0239	CP023715.1	234819	236348	+	1530	219751
ZMO1_ZMO0240	CP023715.1	236382	237278	+	897	83021
ZMO1_ZMO0241	CP023715.1	237307	238761	+	1455	209521
ZMO1_ZMO0242	CP023715.1	238821	239087	+	267	31221
ZMO1_ZMO0243	CP023715.1	239486	240322	-	837	4738
ZMO1_ZMO0244	CP023715.1	240584	240859	-	276	100943
ZMO1_ZMO0246	CP023715.1	241394	241948	+	555	15035
ZMO1_ZMO0247	CP023715.1	241973	243265	+	1293	41420
ZMO1_ZMO0249	CP023715.1	243551	243718	+	168	90280
ZMO1_ZMO0250	CP023715.1	243834	244196	-	363	2750
ZMO1_ZMO0251	CP023715.1	244368	244826	+	459	18600
ZMO1_ZMO0252	CP023715.1	245175	254129	+	8955	8402
ZMO1_ZMO0253	CP023715.1	254134	255609	+	1476	281
ZMO1_ZMO0254	CP023715.1	255606	257753	+	2148	954
ZMO1_ZMO0255	CP023715.1	257746	258927	+	1182	971
ZMO1_ZMO0256	CP023715.1	259049	260773	+	1725	34179
ZMO1_ZMO0257	CP023715.1	260996	261673	+	678	34024
ZMO1_ZMO0258	CP023715.1	261676	263133	+	1458	10858
ZMO1_ZMO0260	CP023715.1	263330	263995	+	666	1787
ZMO1_ZMO0262	CP023715.1	263992	264639	+	648	1287
ZMO1_ZMO0263	CP023715.1	264645	266048	-	1404	3119
ZMO1_ZMO0264	CP023715.1	266103	267536	-	1434	4624
ZMO1_ZMO0265	CP023715.1	267591	269021	-	1431	4331
ZMO1_ZMO0266	CP023715.1	269076	270503	-	1428	3157
ZMO1_ZMO0267	CP023715.1	270558	271985	-	1428	3981
ZMO1_ZMO0268	CP023715.1	272040	273464	-	1425	1975
ZMO1_ZMO0269	CP023715.1	273519	274940	-	1422	2229
ZMO1_ZMO0270	CP023715.1	274995	276476	-	1482	10355
ZMO1_ZMO2001	CP023715.1	276463	276930	-	468	1198
ZMO1_ZMO0271	CP023715.1	277112	278863	+	1752	8680
ZMO1_ZMO2047	CP023715.1	278860	279066	-	207	3
ZMO1_ZMO0273	CP023715.1	279056	280231	+	1176	63514
ZMO1_ZMO0274	CP023715.1	280306	281805	-	1500	5521
ZMO1_ZMO0275	CP023715.1	281853	282635	-	783	7238
ZMO1_ZMO0276	CP023715.1	282850	283446	-	597	4372
ZMO1_ZMO0277	CP023715.1	283452	284090	-	639	8100
ZMO1_ZMO0278	CP023715.1	284123	284752	-	630	27944
ZMO1_ZMO0279	CP023715.1	285024	285800	+	777	118624
ZMO1_ZMO0281	CP023715.1	286193	286840	-	648	1968
ZMO1_ZMO0282	CP023715.1	287065	288234	+	1170	11671
ZMO1_ZMO0283	CP023715.1	288238	291381	+	3144	21897
ZMO1_ZMO0285	CP023715.1	291381	292919	+	1539	6483
ZMO1_ZMO0286	CP023715.1	292966	293739	-	774	11747
ZMO1_ZMO0287	CP023715.1	294090	295238	+	1149	14364
ZMO1_ZMO0290	CP023715.1	295367	296623	+	1257	7397
ZMO1_ZMO0291	CP023715.1	296613	297470	-	858	3960
ZMO1_ZMO0293	CP023715.1	297731	299173	-	1443	4946
ZMO1_ZMO0294	CP023715.1	299858	300145	-	288	137163
ZMO1_ZMO0296	CP023715.1	300451	300933	+	483	409
ZMO1_ZMO0297	CP023715.1	301182	302507	+	1326	19287
ZMO1_ZMO0298	CP023715.1	302605	303303	-	699	2677
ZMO1_ZMO0299	CP023715.1	303462	304715	-	1254	9995
ZMO1_ZMO0300	CP023715.1	304714	306348	+	1635	7539
ZMO1_ZMO0301	CP023715.1	306494	307246	+	753	1560
ZMO1_ZMO0302	CP023715.1	307218	307514	-	297	64
ZMO1_ZMO0303	CP023715.1	307520	308524	-	1005	854
ZMO1_ZMO0305	CP023715.1	308672	309145	-	474	2215
ZMO1_ZMO0306	CP023715.1	309239	310507	-	1269	5275
ZMO1_ZMO0307	CP023715.1	310535	312268	-	1734	2628
ZMO1_ZMO0309	CP023715.1	312601	313617	+	1017	5423
ZMO1_ZMO0311	CP023715.1	313683	314498	-	816	7267
ZMO1_ZMO0312	CP023715.1	314701	315843	+	1143	12003
ZMO1_ZMO0313	CP023715.1	315873	316355	+	483	2321
ZMO1_ZMO0314	CP023715.1	316394	317812	-	1419	4009
ZMO1_ZMO0315	CP023715.1	317877	318263	-	387	2424
ZMO1_ZMO0318	CP023715.1	318604	319359	+	756	11236
ZMO1_ZMO0319	CP023715.1	319432	319680	-	249	379
ZMO1_ZMO0321	CP023715.1	320294	320791	+	498	1639
ZMO1_ZMO0322	CP023715.1	321130	322074	+	945	5196
ZMO1_ZMO0323	CP023715.1	322193	325018	+	2826	48823
ZMO1_ZMO0324	CP023715.1	325022	325546	+	525	7572
ZMO1_ZMO0325	CP023715.1	325631	326143	+	513	6933
ZMO1_ZMO0326	CP023715.1	326160	326603	-	444	4435
ZMO1_ZMO0327	CP023715.1	326798	328834	+	2037	20790
ZMO1_ZMO0328	CP023715.1	328990	329553	+	564	26543
ZMO1_ZMO0329	CP023715.1	329553	330368	+	816	26410
ZMO1_ZMO2048	CP023715.1	330354	330536	-	183	64
ZMO1_ZMO0331	CP023715.1	330814	331410	+	597	51791
ZMO1_ZMO0332	CP023715.1	331475	332191	-	717	21088
ZMO1_ZMO0335	CP023715.1	332580	333365	+	786	8605
ZMO1_ZMO0336	CP023715.1	333462	334136	+	675	3207
ZMO1_ZMO0339	CP023715.1	334277	335656	+	1380	59606
ZMO1_ZMO0341	CP023715.1	335843	336622	+	780	4828
ZMO1_ZMO0342	CP023715.1	336684	337886	-	1203	25077
ZMO1_ZMO0343	CP023715.1	338009	338680	-	672	2549
ZMO1_ZMO0344	CP023715.1	338983	340425	+	1443	27952
ZMO1_ZMO0345	CP023715.1	340714	341433	+	720	3417
ZMO1_ZMO0346	CP023715.1	341634	342983	+	1350	10875
ZMO1_ZMO0347	CP023715.1	343378	343863	+	486	15202
ZMO1_ZMO0348	CP023715.1	343860	345242	+	1383	26642
ZMO1_ZMO0349	CP023715.1	345263	345829	+	567	9646
ZMO1_ZMO0350	CP023715.1	345969	346595	+	627	4610
ZMO1_ZMO0351	CP023715.1	346818	352019	+	5202	13222
ZMO1_ZMO0352	CP023715.1	352178	353752	+	1575	11489
ZMO1_ZMO0353	CP023715.1	353797	355140	+	1344	7228
ZMO1_ZMO0354	CP023715.1	355278	357119	-	1842	4884
ZMO1_ZMO0355	CP023715.1	357377	358423	+	1047	19202
ZMO1_ZMO0356	CP023715.1	358454	359473	+	1020	6639
ZMO1_ZMO0357	CP023715.1	359487	360038	+	552	1555
ZMO1_ZMO0359	CP023715.1	360166	362097	+	1932	9715
ZMO1_ZMO0360	CP023715.1	362109	363215	+	1107	4402
ZMO1_ZMO0361	CP023715.1	363840	364814	+	975	1448
ZMO1_ZMO0362	CP023715.1	364912	367134	+	2223	16934
ZMO1_ZMO0363	CP023715.1	367280	368467	+	1188	13274
ZMO1_ZMO0364	CP023715.1	368514	370709	+	2196	12499
ZMO1_ZMO0366	CP023715.1	371082	372503	+	1422	345174
ZMO1_ZMO0367	CP023715.1	372649	374106	+	1458	194576
ZMO1_ZMO0368	CP023715.1	374099	375922	+	1824	231693
ZMO1_ZMO0369	CP023715.1	376055	377029	+	975	144085
ZMO1_ZMO0371	CP023715.1	377532	378221	-	690	931
ZMO1_ZMO0372	CP023715.1	378393	378854	+	462	2251
ZMO1_ZMO0373	CP023715.1	378851	379204	-	354	476
ZMO1_ZMO0374	CP023715.1	380042	381313	+	1272	1699
ZMO1_ZMO0375	CP023715.1	381469	382710	+	1242	495
ZMO1_ZMO0376	CP023715.1	383001	385427	-	2427	61726
ZMO1_ZMO0377	CP023715.1	385623	386243	+	621	1607
ZMO1_ZMO0378	CP023715.1	386327	386833	+	507	186
ZMO1_ZMO0379	CP023715.1	386833	388119	+	1287	200
ZMO1_ZMO0380	CP023715.1	388162	390351	+	2190	824
ZMO1_ZMO0381	CP023715.1	390351	390650	+	300	186
ZMO1_ZMO0383	CP023715.1	390773	391624	+	852	114
ZMO1_ZMO0384	CP023715.1	391650	391757	+	108	21
ZMO1_ZMO0385	CP023715.1	391942	392061	+	120	2029
ZMO1_ZMO0387	CP023715.1	392090	393004	+	915	310
ZMO1_ZMO0388	CP023715.1	393158	393484	+	327	110
ZMO1_ZMO0389	CP023715.1	393494	394153	+	660	182
ZMO1_ZMO0390	CP023715.1	394147	395568	+	1422	401
ZMO1_ZMO0391	CP023715.1	395565	395813	+	249	44
ZMO1_ZMO0392	CP023715.1	395792	396295	+	504	135
ZMO1_ZMO0393	CP023715.1	396296	396967	+	672	202
ZMO1_ZMO0394	CP023715.1	396980	397654	+	675	429
ZMO1_ZMO0395	CP023715.1	397834	398202	+	369	77
ZMO1_ZMO0397	CP023715.1	398199	398645	+	447	68
ZMO1_ZMO0398	CP023715.1	398650	399051	+	402	81
ZMO1_ZMO0399	CP023715.1	399056	400057	+	1002	736
ZMO1_ZMO0400	CP023715.1	400062	402716	+	2655	1941
