# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX6922021_cds.txt" "SRX6922021.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX6922021.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	900
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	8230
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	748
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	1163
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	556
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	1501
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	1052
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	2297
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	2451
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	2238
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	1450
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	403
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	661
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	1930
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	230265
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	106052
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	69376
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	6715
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	7848
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	291
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	528
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	497
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	249
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	720
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	769
