# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX3316739_cds.txt" "SRX3316739.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX3316739.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	609
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	282
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	1448
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	6139
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	7043
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	9695
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	11190
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	38175
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	34152
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	595
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	0
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	286
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	1334
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	2334
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	21937
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	20753
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	9295
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	5520
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	9497
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	185
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	1277
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	1059
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	694
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	802
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	293
ZMO1_ZMO0027	CP023715.1	29293	30897	+	1605	33349
ZMO1_ZMO0028	CP023715.1	31083	32006	+	924	1275
ZMO1_ZMO0029	CP023715.1	32036	33934	-	1899	1226
ZMO1_ZMO0030	CP023715.1	34224	34631	+	408	0
ZMO1_ZMO0031	CP023715.1	34635	37055	-	2421	331
ZMO1_ZMO0033	CP023715.1	37403	37837	-	435	1035
ZMO1_ZMO0035	CP023715.1	38017	38619	+	603	5333
ZMO1_ZMO0036	CP023715.1	38623	38961	-	339	2431
ZMO1_ZMO0037	CP023715.1	38961	39422	-	462	5301
ZMO1_ZMO0038	CP023715.1	39623	40225	-	603	27001
ZMO1_ZMO0039	CP023715.1	40338	41042	-	705	3121
ZMO1_ZMO0040	CP023715.1	41050	41643	-	594	887
ZMO1_ZMO0041	CP023715.1	41656	42537	-	882	2106
ZMO1_ZMO0043	CP023715.1	42534	43130	-	597	734
ZMO1_ZMO0044	CP023715.1	43594	45351	+	1758	1079
ZMO1_ZMO0047	CP023715.1	45398	46003	-	606	49
ZMO1_ZMO0050	CP023715.1	46171	47082	+	912	451
ZMO1_ZMO0052	CP023715.1	47274	48425	-	1152	220
ZMO1_ZMO0053	CP023715.1	48422	49228	-	807	265
ZMO1_ZMO0054	CP023715.1	49348	49857	+	510	593
ZMO1_ZMO0055	CP023715.1	49994	50779	-	786	3352
ZMO1_ZMO0056	CP023715.1	50969	52792	-	1824	14605
ZMO1_ZMO0057	CP023715.1	52878	53438	-	561	3961
ZMO1_ZMO0059	CP023715.1	53615	54763	+	1149	465
ZMO1_ZMO0060	CP023715.1	54811	55080	-	270	2962
ZMO1_ZMO0061	CP023715.1	55123	56424	-	1302	3671
ZMO1_ZMO0062	CP023715.1	56561	57529	-	969	5010
ZMO1_ZMO0064	CP023715.1	57796	59457	-	1662	1136
ZMO1_ZMO0066	CP023715.1	59627	59896	+	270	4
ZMO1_ZMO0068	CP023715.1	60237	61364	+	1128	5509
