# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "0" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX3411524_cds.txt" "SRX3411524.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX3411524.bam
ZMO1_ZMO0001	CP023715.1	147	2516	+	2370	77
ZMO1_ZMO0002	CP023715.1	2538	3653	+	1116	2
ZMO1_ZMO0003	CP023715.1	3697	4329	-	633	3
ZMO1_ZMO0004	CP023715.1	4340	5770	-	1431	4
ZMO1_ZMO0005	CP023715.1	5781	6689	-	909	0
ZMO1_ZMO0006	CP023715.1	6700	8115	-	1416	8
ZMO1_ZMO0007	CP023715.1	8386	9120	-	735	5
ZMO1_ZMO0008	CP023715.1	9131	10843	-	1713	12
ZMO1_ZMO0009	CP023715.1	10843	12663	-	1821	33
ZMO1_ZMO0010	CP023715.1	13006	13716	+	711	32
ZMO1_ZMO0011	CP023715.1	13757	14371	-	615	962
ZMO1_ZMO0012	CP023715.1	14548	15729	-	1182	33
ZMO1_ZMO0013	CP023715.1	15736	16365	-	630	4
ZMO1_ZMO0014	CP023715.1	16367	17080	-	714	2
ZMO1_ZMO0015	CP023715.1	17333	18370	+	1038	97
ZMO1_ZMO0016	CP023715.1	18367	18939	+	573	53
ZMO1_ZMO0017	CP023715.1	18995	20401	+	1407	29
ZMO1_ZMO0018	CP023715.1	20553	21215	+	663	12
ZMO1_ZMO0019	CP023715.1	21212	22978	+	1767	10
ZMO1_ZMO0020	CP023715.1	23204	23800	-	597	27
ZMO1_ZMO0021	CP023715.1	23797	25239	-	1443	8
ZMO1_ZMO0022	CP023715.1	25239	25982	-	744	11
ZMO1_ZMO0023	CP023715.1	26353	26829	-	477	8
ZMO1_ZMO0025	CP023715.1	26925	27854	+	930	26
ZMO1_ZMO0026	CP023715.1	28029	28976	+	948	0
ZMO1_ZMO0027	CP023715.1	29293	30897	+	1605	34
ZMO1_ZMO0028	CP023715.1	31083	32006	+	924	48
ZMO1_ZMO0029	CP023715.1	32036	33934	-	1899	209
ZMO1_ZMO0030	CP023715.1	34224	34631	+	408	98
ZMO1_ZMO0031	CP023715.1	34635	37055	-	2421	31
ZMO1_ZMO0033	CP023715.1	37403	37837	-	435	36
ZMO1_ZMO0035	CP023715.1	38017	38619	+	603	11
ZMO1_ZMO0036	CP023715.1	38623	38961	-	339	6
ZMO1_ZMO0037	CP023715.1	38961	39422	-	462	22
ZMO1_ZMO0038	CP023715.1	39623	40225	-	603	102
ZMO1_ZMO0039	CP023715.1	40338	41042	-	705	2
ZMO1_ZMO0040	CP023715.1	41050	41643	-	594	4
ZMO1_ZMO0041	CP023715.1	41656	42537	-	882	4
ZMO1_ZMO0043	CP023715.1	42534	43130	-	597	4
ZMO1_ZMO0044	CP023715.1	43594	45351	+	1758	28
ZMO1_ZMO0047	CP023715.1	45398	46003	-	606	0
ZMO1_ZMO0050	CP023715.1	46171	47082	+	912	0
ZMO1_ZMO0052	CP023715.1	47274	48425	-	1152	0
ZMO1_ZMO0053	CP023715.1	48422	49228	-	807	4
ZMO1_ZMO0054	CP023715.1	49348	49857	+	510	6
ZMO1_ZMO0055	CP023715.1	49994	50779	-	786	4
ZMO1_ZMO0056	CP023715.1	50969	52792	-	1824	28
ZMO1_ZMO0057	CP023715.1	52878	53438	-	561	12
ZMO1_ZMO0059	CP023715.1	53615	54763	+	1149	24
ZMO1_ZMO0060	CP023715.1	54811	55080	-	270	52
ZMO1_ZMO0061	CP023715.1	55123	56424	-	1302	20
ZMO1_ZMO0062	CP023715.1	56561	57529	-	969	4
ZMO1_ZMO0064	CP023715.1	57796	59457	-	1662	4
ZMO1_ZMO0066	CP023715.1	59627	59896	+	270	17
ZMO1_ZMO0068	CP023715.1	60237	61364	+	1128	144
ZMO1_ZMO0069	CP023715.1	61630	62067	+	438	2
ZMO1_ZMO0070	CP023715.1	62217	62864	+	648	20
ZMO1_ZMO0072	CP023715.1	63125	64486	-	1362	44
ZMO1_ZMO0073	CP023715.1	64495	65379	-	885	44
ZMO1_ZMO0074	CP023715.1	65434	65964	-	531	36
ZMO1_ZMO0075	CP023715.1	65951	67042	-	1092	18
ZMO1_ZMO0077	CP023715.1	67151	68488	-	1338	20
ZMO1_ZMO0078	CP023715.1	68586	69119	-	534	114
ZMO1_ZMO0079	CP023715.1	69266	69631	-	366	56
ZMO1_ZMO0080	CP023715.1	69776	70327	-	552	8
ZMO1_ZMO0081	CP023715.1	70349	71407	-	1059	7
ZMO1_ZMO0082	CP023715.1	71404	72276	-	873	14
ZMO1_ZMO0083	CP023715.1	72273	74603	-	2331	39
ZMO1_ZMO0084	CP023715.1	74614	74883	-	270	11
ZMO1_ZMO0085	CP023715.1	75057	76370	-	1314	76
ZMO1_ZMO0086	CP023715.1	76803	78968	-	2166	16
ZMO1_ZMO0087	CP023715.1	79111	79593	-	483	57
ZMO1_ZMO0088	CP023715.1	79719	80423	-	705	52
ZMO1_ZMO0089	CP023715.1	80632	81324	-	693	181
ZMO1_ZMO0090	CP023715.1	81761	82558	-	798	10
ZMO1_ZMO0091	CP023715.1	82625	82780	+	156	0
ZMO1_ZMO0092	CP023715.1	82881	83645	+	765	37
ZMO1_ZMO0094	CP023715.1	83861	84868	+	1008	55
ZMO1_ZMO0095	CP023715.1	84951	85172	-	222	446
ZMO1_ZMO0096	CP023715.1	85618	86169	-	552	37
ZMO1_ZMO2042	CP023715.1	86442	86648	+	207	0
ZMO1_ZMO0099	CP023715.1	86671	87939	+	1269	126
ZMO1_ZMO0100	CP023715.1	88004	88384	-	381	4
ZMO1_ZMO0101	CP023715.1	88491	89555	+	1065	43
ZMO1_ZMO0102	CP023715.1	89582	89773	+	192	0
ZMO1_ZMO0103	CP023715.1	89985	91547	+	1563	58
ZMO1_ZMO0105	CP023715.1	91652	93106	+	1455	12
ZMO1_ZMO0106	CP023715.1	93103	93681	+	579	38
ZMO1_ZMO0107	CP023715.1	93746	94555	-	810	44
ZMO1_ZMO0108	CP023715.1	94613	94939	-	327	7
ZMO1_ZMO0109	CP023715.1	95277	96716	+	1440	5034
ZMO1_ZMO0110	CP023715.1	96713	97702	+	990	608
ZMO1_ZMO0111	CP023715.1	97849	99645	-	1797	47
ZMO1_ZMO0112	CP023715.1	99841	100191	+	351	22
ZMO1_ZMO0113	CP023715.1	100924	102387	+	1464	30
ZMO1_ZMO0114	CP023715.1	102404	103015	+	612	0
ZMO1_ZMO0115	CP023715.1	102981	103817	+	837	2
ZMO1_ZMO0116	CP023715.1	104017	104454	+	438	10
ZMO1_ZMO0117	CP023715.1	104521	106158	+	1638	19
ZMO1_ZMO0119	CP023715.1	106317	107483	+	1167	20
ZMO1_ZMO0120	CP023715.1	107644	108711	+	1068	33
ZMO1_ZMO0121	CP023715.1	108979	110328	+	1350	2
ZMO1_ZMO0122	CP023715.1	110563	110850	+	288	456
ZMO1_ZMO0124	CP023715.1	111117	112700	-	1584	21
ZMO1_ZMO0125	CP023715.1	112713	113186	-	474	5
ZMO1_ZMO0127	CP023715.1	114593	115552	-	960	16
ZMO1_ZMO0128	CP023715.1	115570	118062	-	2493	52
ZMO1_ZMO0130	CP023715.1	118385	119179	-	795	9
ZMO1_ZMO0131	CP023715.1	119337	120281	-	945	19
ZMO1_ZMO0132	CP023715.1	120789	121607	+	819	2
ZMO1_ZMO0133	CP023715.1	121838	122560	+	723	4
ZMO1_ZMO2040	CP023715.1	122793	124106	+	1314	8
