# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX5329177_cds.txt" "SRX5329177.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX5329177.bam
ZCP4_0001	CP006818.1	520	1974	+	1455	4732
ZCP4_0002	CP006818.1	2069	3934	+	1866	14836
ZCP4_0003	CP006818.1	4350	5450	+	1101	305763
ZCP4_0004	CP006818.1	5634	6194	+	561	14298
ZCP4_0005	CP006818.1	6426	7154	+	729	57299
ZCP4_0006	CP006818.1	7245	8249	-	1005	4121
ZCP4_0007	CP006818.1	8262	9023	-	762	5449
ZCP4_0008	CP006818.1	9136	9966	+	831	25776
ZCP4_0009	CP006818.1	10032	11045	+	1014	33404
ZCP4_0010	CP006818.1	11083	12039	+	957	13907
ZCP4_0011	CP006818.1	12107	14710	+	2604	18826
ZCP4_0012	CP006818.1	14834	15679	-	846	17646
ZCP4_0014	CP006818.1	16530	17450	+	921	4293
ZCP4_0015	CP006818.1	17832	19130	+	1299	735
ZCP4_0016	CP006818.1	19159	19773	+	615	2422
ZCP4_0017	CP006818.1	19777	20484	-	708	728
ZCP4_0018	CP006818.1	20616	21527	+	912	506
ZCP4_0019	CP006818.1	21668	22270	-	603	3665
ZCP4_0020	CP006818.1	22550	23164	-	615	3054
ZCP4_0021	CP006818.1	23882	26695	-	2814	27109
ZCP4_0022	CP006818.1	27020	27796	-	777	4331
ZCP4_0023	CP006818.1	27849	28655	-	807	5052
ZCP4_0024	CP006818.1	28673	28945	-	273	3180
ZCP4_0025	CP006818.1	28942	29346	-	405	6719
ZCP4_0026	CP006818.1	29354	30325	-	972	8647
ZCP4_0027	CP006818.1	30348	30839	-	492	978
ZCP4_0028	CP006818.1	30982	32619	-	1638	17426
ZCP4_0029	CP006818.1	32588	33295	-	708	6428
ZCP4_0030	CP006818.1	33572	35029	+	1458	98164
ZCP4_0031	CP006818.1	35065	36291	+	1227	8292
ZCP4_0032	CP006818.1	36500	37090	+	591	5214
ZCP4_0033	CP006818.1	37594	38316	+	723	8402
ZCP4_0034	CP006818.1	38321	39091	+	771	4942
ZCP4_0035	CP006818.1	39177	40511	+	1335	1152
ZCP4_0036	CP006818.1	40528	41397	+	870	8322
ZCP4_0037	CP006818.1	41409	42245	-	837	3189
ZCP4_0038	CP006818.1	42256	43263	-	1008	12255
ZCP4_0039	CP006818.1	43305	44720	-	1416	20976
ZCP4_0040	CP006818.1	44839	47163	-	2325	9549
ZCP4_0041	CP006818.1	47548	49032	+	1485	26738
ZCP4_0042	CP006818.1	49044	49490	+	447	2453
ZCP4_0043	CP006818.1	49583	51106	-	1524	5074
ZCP4_0044	CP006818.1	51400	52149	+	750	464
ZCP4_0045	CP006818.1	52355	52570	+	216	7470
ZCP4_0046	CP006818.1	52699	53208	+	510	15000
ZCP4_0047	CP006818.1	53259	54113	+	855	6591
ZCP4_0048	CP006818.1	54240	54890	-	651	1125
ZCP4_0049	CP006818.1	55066	57483	-	2418	3099
ZCP4_0050	CP006818.1	58120	58878	+	759	2214
ZCP4_0051	CP006818.1	58918	59571	-	654	1728
ZCP4_0052	CP006818.1	59568	60521	-	954	4319
ZCP4_0053	CP006818.1	60766	60900	-	135	1
ZCP4_0054	CP006818.1	61190	62800	+	1611	1842
ZCP4_0055	CP006818.1	62993	63241	+	249	3103
ZCP4_0056	CP006818.1	63349	64470	-	1122	5420
ZCP4_0057	CP006818.1	64876	65472	+	597	4297
ZCP4_0058	CP006818.1	65491	67128	+	1638	6272
ZCP4_0059	CP006818.1	67121	68563	+	1443	3022
ZCP4_0060	CP006818.1	68586	69710	-	1125	10024
ZCP4_0061	CP006818.1	70267	70503	+	237	62864
ZCP4_0062	CP006818.1	70693	71955	+	1263	54404
ZCP4_0063	CP006818.1	71989	72960	+	972	8829
ZCP4_0064	CP006818.1	73164	73403	-	240	5486
ZCP4_0065	CP006818.1	73436	74674	-	1239	21152
ZCP4_0066	CP006818.1	75002	76612	+	1611	2907
ZCP4_0067	CP006818.1	76662	78071	-	1410	7771
ZCP4_0068	CP006818.1	78304	79170	+	867	3880
ZCP4_0069	CP006818.1	79300	80511	-	1212	122880
ZCP4_0070	CP006818.1	80573	80821	-	249	28446
ZCP4_0071	CP006818.1	81087	82106	+	1020	33551
ZCP4_0072	CP006818.1	82185	83765	-	1581	44233
ZCP4_0073	CP006818.1	83985	84641	-	657	689
ZCP4_0074	CP006818.1	84652	85833	-	1182	1536
ZCP4_0075	CP006818.1	85871	86593	-	723	307
ZCP4_0076	CP006818.1	86594	87427	-	834	361
ZCP4_0077	CP006818.1	87372	88430	-	1059	505
ZCP4_0078	CP006818.1	88616	90868	-	2253	742
ZCP4_0079	CP006818.1	91468	92184	+	717	2910
ZCP4_0080	CP006818.1	92181	92345	+	165	1014
ZCP4_0081	CP006818.1	92369	92809	+	441	1886
ZCP4_0082	CP006818.1	92811	94757	+	1947	5493
ZCP4_0083	CP006818.1	94754	95284	+	531	2137
ZCP4_0084	CP006818.1	95281	95709	+	429	1056
ZCP4_0085	CP006818.1	95706	96347	+	642	5163
ZCP4_0086	CP006818.1	96379	96867	+	489	5595
ZCP4_0087	CP006818.1	97098	97541	+	444	69
ZCP4_0088	CP006818.1	97831	98319	+	489	1905
ZCP4_0089	CP006818.1	98988	99113	-	126	4995
ZCP4_0090	CP006818.1	99408	100205	+	798	4018
ZCP4_0091	CP006818.1	100202	101344	+	1143	7260
ZCP4_0092	CP006818.1	101594	102280	+	687	315319
ZCP4_0093	CP006818.1	102750	103745	+	996	4334
ZCP4_0094	CP006818.1	104214	105473	+	1260	51824
ZCP4_0095	CP006818.1	105721	106206	+	486	7266
ZCP4_0096	CP006818.1	106384	108333	+	1950	13842
ZCP4_0097	CP006818.1	108385	109797	+	1413	629
ZCP4_0098	CP006818.1	109846	111150	-	1305	279
ZCP4_0099	CP006818.1	111393	112229	+	837	0
ZCP4_0100	CP006818.1	112495	117828	-	5334	0
ZCP4_0101	CP006818.1	117837	118772	-	936	0
ZCP4_0102	CP006818.1	119027	119959	-	933	0
ZCP4_0103	CP006818.1	119971	120954	-	984	0
ZCP4_0105	CP006818.1	121932	123692	-	1761	4384
ZCP4_0106	CP006818.1	123841	124446	+	606	4170
ZCP4_0107	CP006818.1	124534	125529	+	996	9175
ZCP4_0108	CP006818.1	125609	126238	-	630	140068
ZCP4_0109	CP006818.1	126253	126477	-	225	46878
ZCP4_0110	CP006818.1	126498	126872	-	375	105921
ZCP4_0111	CP006818.1	127394	128329	+	936	4025
ZCP4_0112	CP006818.1	128399	129136	+	738	11441
ZCP4_0113	CP006818.1	129287	129949	+	663	5549
ZCP4_0114	CP006818.1	130102	130365	+	264	6374
ZCP4_0115	CP006818.1	130450	130908	+	459	2655
ZCP4_0116	CP006818.1	130905	131693	+	789	2912
ZCP4_0117	CP006818.1	132676	132999	+	324	49
ZCP4_0118	CP006818.1	133303	134955	-	1653	6354
ZCP4_0119	CP006818.1	134982	135194	-	213	8174
ZCP4_0120	CP006818.1	135539	137059	-	1521	14129
ZCP4_0121	CP006818.1	137187	137666	-	480	2640
ZCP4_0122	CP006818.1	137944	139467	+	1524	130997
ZCP4_0123	CP006818.1	139630	140976	+	1347	4965
ZCP4_0125	CP006818.1	141443	143401	+	1959	49650
ZCP4_0127	CP006818.1	144331	145320	-	990	2508
ZCP4_0128	CP006818.1	145390	146340	+	951	434
ZCP4_0129	CP006818.1	146300	146404	-	105	16
ZCP4_0130	CP006818.1	146829	147146	+	318	1798
ZCP4_0131	CP006818.1	147523	148254	-	732	7294
ZCP4_0132	CP006818.1	148251	148721	-	471	12178
ZCP4_0133	CP006818.1	148726	150015	-	1290	58993
ZCP4_0134	CP006818.1	150035	150508	-	474	32479
ZCP4_0135	CP006818.1	150727	151941	-	1215	37832
ZCP4_0136	CP006818.1	152077	152907	-	831	1325
ZCP4_0137	CP006818.1	152932	154344	-	1413	6396
ZCP4_0138	CP006818.1	154638	155276	+	639	4027
ZCP4_0139	CP006818.1	155326	156483	+	1158	1894
ZCP4_0140	CP006818.1	156635	160288	+	3654	19964
