ZCP4_0091	43e40da8c7851a7e04be220425807daa	1143	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	22	-	T	29-11-2024	-	-	-	-
ZCP4_0091	43e40da8c7851a7e04be220425807daa	1143	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	38	-	T	29-11-2024	-	-	-	-
ZCP4_0091	43e40da8c7851a7e04be220425807daa	1143	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	16	-	T	29-11-2024	-	-	-	-
ZCP4_0086	bca6898ac8807e063a1bbaf49a3ec737	489	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	16	-	T	29-11-2024	-	-	-	-
ZCP4_0086	bca6898ac8807e063a1bbaf49a3ec737	489	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	67	-	T	29-11-2024	-	-	-	-
ZCP4_0009	2092808287a2d40db7b6695c8049a703	1014	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	28	-	T	29-11-2024	-	-	-	-
ZCP4_0030	f75dcb2e8df96302a6e83508637da015	1458	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	15	-	T	29-11-2024	-	-	-	-
ZCP4_0030	f75dcb2e8df96302a6e83508637da015	1458	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	31	-	T	29-11-2024	-	-	-	-
ZCP4_0082	d10fefdac8ad8f6f5b05c50884468894	1947	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	59	-	T	29-11-2024	-	-	-	-
ZCP4_0074	398b4f47a0b7adfa90331e07dd9ffc77	1182	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	21	-	T	29-11-2024	-	-	-	-
ZCP4_0074	398b4f47a0b7adfa90331e07dd9ffc77	1182	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	22	-	T	29-11-2024	-	-	-	-
ZCP4_0074	398b4f47a0b7adfa90331e07dd9ffc77	1182	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	29	-	T	29-11-2024	-	-	-	-
