ZCP4_1163	f849627a085950b7be00b76e97e9bdda	1662	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	31	-	T	29-11-2024	-	-	-	-
ZCP4_1163	f849627a085950b7be00b76e97e9bdda	1662	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	22	-	T	29-11-2024	-	-	-	-
ZCP4_1202	bfd74f242dccc2ac754a6745e62b1293	1038	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	23	-	T	29-11-2024	-	-	-	-
ZCP4_1202	bfd74f242dccc2ac754a6745e62b1293	1038	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	23	-	T	29-11-2024	-	-	-	-
ZCP4_1202	bfd74f242dccc2ac754a6745e62b1293	1038	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	23	-	T	29-11-2024	-	-	-	-
ZCP4_1192	b6c149ab9532ac22f382d6532057c44a	948	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	24	-	T	29-11-2024	-	-	-	-
ZCP4_1192	b6c149ab9532ac22f382d6532057c44a	948	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	24	-	T	29-11-2024	-	-	-	-
ZCP4_1250	9d17c57a1c2cc4a09da428c5734e861b	1182	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	36	-	T	29-11-2024	-	-	-	-
ZCP4_1250	9d17c57a1c2cc4a09da428c5734e861b	1182	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	46	-	T	29-11-2024	-	-	-	-
ZCP4_1223	2f4d8d3cb53ec61bdc3e294546a61d83	1305	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	20	-	T	29-11-2024	-	-	-	-
ZCP4_1223	2f4d8d3cb53ec61bdc3e294546a61d83	1305	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	27	-	T	29-11-2024	-	-	-	-
ZCP4_1237	0a2b0ff0ba41d22de5cd91ac183bee2d	864	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	26	-	T	29-11-2024	-	-	-	-
ZCP4_1237	0a2b0ff0ba41d22de5cd91ac183bee2d	864	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	58	-	T	29-11-2024	-	-	-	-
ZCP4_1237	0a2b0ff0ba41d22de5cd91ac183bee2d	864	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	26	-	T	29-11-2024	-	-	-	-
ZCP4_1187	1cc248e3f5abfef58eb481b0af89f0c9	2424	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	20	-	T	29-11-2024	-	-	-	-
ZCP4_1187	1cc248e3f5abfef58eb481b0af89f0c9	2424	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	20	-	T	29-11-2024	-	-	-	-
ZCP4_1187	1cc248e3f5abfef58eb481b0af89f0c9	2424	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	20	-	T	29-11-2024	-	-	-	-
ZCP4_1224	ce60591fbe5f1acb09489ac7ec2d7b62	2412	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	32	-	T	29-11-2024	-	-	-	-
ZCP4_1224	ce60591fbe5f1acb09489ac7ec2d7b62	2412	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	32	-	T	29-11-2024	-	-	-	-
ZCP4_1232	7bdbc72a9f9f3f3cd9512c588ef4a545	1446	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	33	-	T	29-11-2024	-	-	-	-
ZCP4_1232	7bdbc72a9f9f3f3cd9512c588ef4a545	1446	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	21	-	T	29-11-2024	-	-	-	-
ZCP4_1232	7bdbc72a9f9f3f3cd9512c588ef4a545	1446	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	21	-	T	29-11-2024	-	-	-	-
ZCP4_1172	a9d139d3d8024d4e4cb2225d958595fc	807	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	34	-	T	29-11-2024	-	-	-	-
ZCP4_1161	f02a6fb42dc1ff962e1f4061831b2d7b	438	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	49	-	T	29-11-2024	-	-	-	-
ZCP4_1221	a3e644286d17aabd4a4aedaea0c81223	702	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	40	-	T	29-11-2024	-	-	-	-
ZCP4_1159	2ab35842e8fe4ed8726827383601a206	1362	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	20	-	T	29-11-2024	-	-	-	-
ZCP4_1159	2ab35842e8fe4ed8726827383601a206	1362	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	19	-	T	29-11-2024	-	-	-	-
ZCP4_1159	2ab35842e8fe4ed8726827383601a206	1362	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	19	-	T	29-11-2024	-	-	-	-
ZCP4_1184	ba0ad2485d89e7767ac45ac9a3758be5	339	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	21	-	T	29-11-2024	-	-	-	-
ZCP4_1184	ba0ad2485d89e7767ac45ac9a3758be5	339	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	21	-	T	29-11-2024	-	-	-	-
ZCP4_1184	ba0ad2485d89e7767ac45ac9a3758be5	339	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	22	-	T	29-11-2024	-	-	-	-
ZCP4_1185	ac20ab4705851303ddd9742862aaa240	603	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	30	-	T	29-11-2024	-	-	-	-
ZCP4_1230	f17680bd7253e3f00c259d5ec4654a88	801	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	22	-	T	29-11-2024	-	-	-	-
ZCP4_1230	f17680bd7253e3f00c259d5ec4654a88	801	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	29	-	T	29-11-2024	-	-	-	-
ZCP4_1230	f17680bd7253e3f00c259d5ec4654a88	801	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	22	-	T	29-11-2024	-	-	-	-
ZCP4_1194	90189899242d3cb5a8d8e04ddcd11785	477	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	19	-	T	29-11-2024	-	-	-	-
ZCP4_1194	90189899242d3cb5a8d8e04ddcd11785	477	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	19	-	T	29-11-2024	-	-	-	-
ZCP4_1194	90189899242d3cb5a8d8e04ddcd11785	477	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	19	-	T	29-11-2024	-	-	-	-
