ZCP4_0231	67c79985740f2d506e8a124752dd2a7d	822	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	29	-	T	29-11-2024	-	-	-	-
ZCP4_0231	67c79985740f2d506e8a124752dd2a7d	822	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	20	-	T	29-11-2024	-	-	-	-
ZCP4_0231	67c79985740f2d506e8a124752dd2a7d	822	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	29	-	T	29-11-2024	-	-	-	-
ZCP4_0253	f9f80ca3631ea041d7dd9e988a631f43	1260	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	24	-	T	29-11-2024	-	-	-	-
ZCP4_0258	791dc126a55ccadaf33918c7512e3397	435	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	30	-	T	29-11-2024	-	-	-	-
ZCP4_0244	ee6fc96cc8ef58d2fd2177b907dc1f11	90	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	25	90	-	T	29-11-2024	-	-	-	-
ZCP4_0244	ee6fc96cc8ef58d2fd2177b907dc1f11	90	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	3	-	T	29-11-2024	-	-	-	-
ZCP4_0244	ee6fc96cc8ef58d2fd2177b907dc1f11	90	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	21	-	T	29-11-2024	-	-	-	-
ZCP4_0244	ee6fc96cc8ef58d2fd2177b907dc1f11	90	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	4	16	-	T	29-11-2024	-	-	-	-
ZCP4_0244	ee6fc96cc8ef58d2fd2177b907dc1f11	90	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	24	-	T	29-11-2024	-	-	-	-
ZCP4_0244	ee6fc96cc8ef58d2fd2177b907dc1f11	90	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	24	-	T	29-11-2024	-	-	-	-
ZCP4_0244	ee6fc96cc8ef58d2fd2177b907dc1f11	90	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	23	-	T	29-11-2024	-	-	-	-
ZCP4_0244	ee6fc96cc8ef58d2fd2177b907dc1f11	90	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	17	24	-	T	29-11-2024	-	-	-	-
ZCP4_0310	d89224d39c4582dc9e084d855dc24052	789	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	19	-	T	29-11-2024	-	-	-	-
ZCP4_0310	d89224d39c4582dc9e084d855dc24052	789	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	40	-	T	29-11-2024	-	-	-	-
ZCP4_0225	c16bc35b30b5b16c77d430d519d19557	525	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	48	-	T	29-11-2024	-	-	-	-
ZCP4_0222	41391161107773070ede3551996a34dc	2265	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	27	-	T	29-11-2024	-	-	-	-
ZCP4_0222	41391161107773070ede3551996a34dc	2265	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	27	-	T	29-11-2024	-	-	-	-
ZCP4_0222	41391161107773070ede3551996a34dc	2265	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	27	-	T	29-11-2024	-	-	-	-
ZCP4_0226	8fc9e0f235d90681cbc19735e11b0c17	762	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	33	-	T	29-11-2024	-	-	-	-
ZCP4_0236	fcf1586de165a72e17afd650cb28f145	651	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	32	-	T	29-11-2024	-	-	-	-
