ZMO1_ZMO0603	c842ce8d5273bd8bf229699d90d978c9	864	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	24	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO0612	8e93df11b5f012b531ea60f1717e377a	693	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	29	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO0612	8e93df11b5f012b531ea60f1717e377a	693	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	21	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO0691	a1460017569852289c6a21fb4982b190	1341	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	44	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO0625	229264a1da452f7e72ab2a9a2ea97b32	822	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	23	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO0625	229264a1da452f7e72ab2a9a2ea97b32	822	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	29	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO0625	229264a1da452f7e72ab2a9a2ea97b32	822	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	29	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO0601	029771f3dc1ac6f49a89006bd0ee1a93	2436	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	39	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO0601	029771f3dc1ac6f49a89006bd0ee1a93	2436	ProSitePatterns	PS00222	Insulin-like growth factor-binding protein (IGFBP) N-terminal domain signature.	1041	1056	-	T	30-04-2025	IPR017891	Insulin-like growth factor binding protein, N-terminal, Cys-rich conserved site	-	Reactome:R-BTA-381426|Reactome:R-BTA-6803211|Reactome:R-BTA-8957275|Reactome:R-DRE-381426|Reactome:R-GGA-381426|Reactome:R-GGA-8957275|Reactome:R-HSA-2032785|Reactome:R-HSA-380994|Reactome:R-HSA-381426|Reactome:R-HSA-6803211|Reactome:R-HSA-8951671|Reactome:R-HSA-8957275|Reactome:R-HSA-9615017|Reactome:R-MMU-381426|Reactome:R-MMU-6803211|Reactome:R-MMU-8957275|Reactome:R-RNO-381426|Reactome:R-RNO-6803211|Reactome:R-RNO-8957275|Reactome:R-SSC-381426|Reactome:R-XTR-381426
ZMO1_ZMO0627	a66eab729f26b7b9d666e40f3a9b9704	687	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	28	-	T	30-04-2025	-	-	-	-
